timestep,HP - air,HP - seawater,HP - heat recovery,electric chiller
T0699,2.952,2.988,2.34,5.096
T0700,2.964,2.988,2.34,5.073
T0701,2.939,2.988,2.34,5.119
T0702,2.918,2.988,2.34,5.157
T0703,2.939,2.988,2.34,5.119
T0704,2.982,2.988,2.34,5.043
T0705,3.017,2.988,2.34,4.982
T0706,3.039,2.988,2.34,4.944
T0707,3.039,2.988,2.34,4.944
T0708,3.066,2.988,2.34,4.898
T0709,3.108,2.988,2.34,4.829
T0710,3.103,2.988,2.34,4.837
T0711,3.103,2.988,2.34,4.837
T0712,3.108,2.988,2.34,4.829
T0713,3.089,2.988,2.34,4.86
T0714,3.075,2.988,2.34,4.883
T0715,3.052,2.988,2.34,4.921
T0716,3.043,2.988,2.34,4.936
T0717,3.034,2.988,2.34,4.951
T0718,3.021,2.988,2.34,4.974
T0719,3.008,2.988,2.34,4.997
T0720,3.003,2.988,2.34,5.005
T0721,3.012,2.988,2.34,4.989
T0722,3.039,2.988,2.34,4.944
T0723,3.084,2.988,2.34,4.868
T0724,3.112,2.988,2.34,4.822
T0725,3.122,2.988,2.34,4.807
T0726,3.117,2.988,2.34,4.814
T0727,3.117,2.988,2.34,4.814
T0728,3.117,2.988,2.34,4.814
T0729,3.108,2.988,2.34,4.829
T0730,3.103,2.988,2.34,4.837
T0731,3.117,2.988,2.34,4.814
T0732,3.127,2.988,2.34,4.799
T0733,3.131,2.988,2.34,4.791
T0734,3.131,2.988,2.34,4.791
T0735,3.117,2.988,2.34,4.814
T0736,3.075,2.988,2.34,4.883
T0737,3.061,2.988,2.34,4.906
T0738,3.043,2.988,2.34,4.936
T0739,3.039,2.988,2.34,4.944
T0740,3.043,2.988,2.34,4.936
T0741,3.061,2.988,2.34,4.906
T0742,3.075,2.988,2.34,4.883
T0743,3.084,2.988,2.34,4.868
T0744,3.094,2.988,2.34,4.852
T0745,3.089,2.988,2.34,4.86
T0746,3.108,2.988,2.34,4.829
T0747,3.122,2.988,2.34,4.807
T0748,3.117,2.988,2.34,4.814
T0749,3.117,2.988,2.34,4.814
T0750,3.131,2.988,2.34,4.791
T0751,3.136,2.988,2.34,4.784
T0752,3.146,2.988,2.34,4.768
T0753,3.146,2.988,2.34,4.768
T0754,3.141,2.988,2.34,4.776
T0755,3.141,2.988,2.34,4.776
T0756,3.151,2.988,2.34,4.761
T0757,3.155,2.988,2.34,4.753
T0758,3.16,2.988,2.34,4.746
T0759,3.155,2.988,2.34,4.753
T0760,3.141,2.988,2.34,4.776
T0761,3.131,2.988,2.34,4.791
T0762,3.127,2.988,2.34,4.799
T0763,3.112,2.988,2.34,4.822
T0764,3.089,2.988,2.34,4.86
T0765,3.08,2.988,2.34,4.875
T0766,3.084,2.988,2.34,4.868
T0767,3.08,2.988,2.34,4.875
T0768,3.057,2.988,2.34,4.913
T0769,3.057,2.988,2.34,4.913
T0770,3.075,2.988,2.34,4.883
T0771,3.034,2.988,2.34,4.951
T0772,3.008,2.988,2.34,4.997
T0773,3.008,2.988,2.34,4.997
T0774,3.008,2.988,2.34,4.997
T0775,3.003,2.988,2.34,5.005
T0776,2.982,2.988,2.34,5.043
T0777,2.977,2.988,2.34,5.05
T0778,2.99,2.988,2.34,5.028
T0779,3.021,2.988,2.34,4.974
T0780,3.048,2.988,2.34,4.928
T0781,3.052,2.988,2.34,4.921
T0782,3.025,2.988,2.34,4.967
T0783,3.017,2.988,2.34,4.982
T0784,2.995,2.988,2.34,5.02
T0785,2.977,2.988,2.34,5.05
T0786,2.973,2.988,2.34,5.058
T0787,2.952,2.988,2.34,5.096
T0788,2.902,2.988,2.34,5.188
T0789,2.889,2.988,2.34,5.21
T0790,2.873,2.988,2.34,5.241
T0791,2.857,2.988,2.34,5.271
T0792,2.842,2.988,2.34,5.302
T0793,2.826,2.988,2.34,5.332
T0794,2.845,2.988,2.34,5.294
T0795,2.857,2.988,2.34,5.271
T0796,2.865,2.988,2.34,5.256
T0797,2.857,2.988,2.34,5.271
T0798,2.857,2.988,2.34,5.271
T0799,2.865,2.988,2.34,5.256
T0800,2.894,2.988,2.34,5.203
T0801,2.877,2.988,2.34,5.233
T0802,2.898,2.988,2.34,5.195
T0803,2.952,2.988,2.34,5.096
T0804,2.982,2.988,2.34,5.043
T0805,2.99,2.988,2.34,5.028
T0806,2.969,2.988,2.34,5.066
T0807,2.964,2.988,2.34,5.073
T0808,2.973,2.988,2.34,5.058
T0809,2.973,2.988,2.34,5.058
T0810,2.977,2.988,2.34,5.05
T0811,2.995,2.988,2.34,5.02
T0812,3.043,2.988,2.34,4.936
T0813,3.003,2.988,2.34,5.005
T0814,2.995,2.988,2.34,5.02
T0815,2.982,2.988,2.34,5.043
T0816,2.964,2.988,2.34,5.073
T0817,2.956,2.988,2.34,5.088
T0818,2.956,2.988,2.34,5.088
T0819,2.943,2.988,2.34,5.111
T0820,2.931,2.988,2.34,5.134
T0821,2.922,2.988,2.34,5.149
T0822,2.914,2.988,2.34,5.165
T0823,2.91,2.988,2.34,5.172
T0824,2.906,2.988,2.34,5.18
T0825,2.906,2.988,2.34,5.18
T0826,2.931,2.988,2.34,5.134
T0827,2.964,2.988,2.34,5.073
T0828,2.973,2.988,2.34,5.058
T0829,2.918,2.988,2.34,5.157
T0830,2.918,2.988,2.34,5.157
T0831,2.926,2.988,2.34,5.142
T0832,2.926,2.988,2.34,5.142
T0833,2.914,2.988,2.34,5.165
T0834,2.91,2.988,2.34,5.172
T0835,2.922,2.988,2.34,5.149
T0836,2.935,2.988,2.34,5.127
T0837,2.926,2.988,2.34,5.142
T0838,2.914,2.988,2.34,5.165
T0839,2.906,2.988,2.34,5.18
T0840,2.898,2.988,2.34,5.195
T0841,2.889,2.988,2.34,5.21
T0842,2.873,2.988,2.34,5.241
T0843,2.857,2.988,2.34,5.271
T0844,2.822,2.988,2.34,5.34
T0845,2.791,2.988,2.34,5.401
T0846,2.773,2.988,2.34,5.439
T0847,2.747,2.988,2.34,5.492
T0848,2.71,2.988,2.34,5.569
T0849,2.739,2.988,2.34,5.508
T0850,2.83,2.988,2.34,5.325
T0851,2.91,2.988,2.34,5.172
T0852,2.964,2.988,2.34,5.073
T0853,2.99,2.988,2.34,5.028
T0854,3.008,2.988,2.34,4.997
T0855,3.021,2.988,2.34,4.974
T0856,2.995,2.988,2.34,5.02
T0857,2.99,2.988,2.34,5.028
T0858,2.982,2.988,2.34,5.043
T0859,2.986,2.988,2.34,5.035
T0860,2.973,2.988,2.34,5.058
T0861,2.973,2.988,2.34,5.058
T0862,2.995,2.988,2.34,5.02
T0863,2.986,2.988,2.34,5.035
T0864,2.986,2.988,2.34,5.035
T0865,2.982,2.988,2.34,5.043
T0866,2.995,2.988,2.34,5.02
T0867,3.008,2.988,2.34,4.997
T0868,3.017,2.988,2.34,4.982
T0869,3.008,2.988,2.34,4.997
T0870,2.999,2.988,2.34,5.012
T0871,3.017,2.988,2.34,4.982
T0872,3.03,2.988,2.34,4.959
T0873,3.039,2.988,2.34,4.944
T0874,3.057,2.988,2.34,4.913
T0875,3.089,2.988,2.34,4.86
T0876,3.098,2.988,2.34,4.845
T0877,3.103,2.988,2.34,4.837
T0878,3.117,2.988,2.34,4.814
T0879,3.131,2.988,2.34,4.791
T0880,3.136,2.988,2.34,4.784
T0881,3.108,2.988,2.34,4.829
T0882,3.075,2.988,2.34,4.883
T0883,3.03,2.988,2.34,4.959
T0884,3.003,2.988,2.34,5.005
T0885,3.003,2.988,2.34,5.005
T0886,3.021,2.988,2.34,4.974
T0887,3.008,2.988,2.34,4.997
T0888,2.999,2.988,2.34,5.012
T0889,2.982,2.988,2.34,5.043
T0890,2.982,2.988,2.34,5.043
T0891,2.969,2.988,2.34,5.066
T0892,2.952,2.988,2.34,5.096
T0893,2.939,2.988,2.34,5.119
T0894,2.939,2.988,2.34,5.119
T0895,2.935,2.988,2.34,5.127
T0896,2.939,2.988,2.34,5.119
T0897,2.943,2.988,2.34,5.111
T0898,2.947,2.988,2.34,5.104
T0899,2.947,2.988,2.34,5.104
T0900,2.947,2.988,2.34,5.104
T0901,2.952,2.988,2.34,5.096
T0902,2.956,2.988,2.34,5.088
T0903,2.969,2.988,2.34,5.066
T0904,2.973,2.988,2.34,5.058
T0905,2.964,2.988,2.34,5.073
T0906,2.969,2.988,2.34,5.066
T0907,2.969,2.988,2.34,5.066
T0908,2.964,2.988,2.34,5.073
T0909,2.964,2.988,2.34,5.073
T0910,2.964,2.988,2.34,5.073
T0911,2.96,2.988,2.34,5.081
T0912,2.96,2.988,2.34,5.081
T0913,2.956,2.988,2.34,5.088
T0914,2.956,2.988,2.34,5.088
T0915,2.964,2.988,2.34,5.073
T0916,2.964,2.988,2.34,5.073
T0917,2.969,2.988,2.34,5.066
T0918,2.964,2.988,2.34,5.073
T0919,2.956,2.988,2.34,5.088
T0920,2.935,2.988,2.34,5.127
T0921,2.947,2.988,2.34,5.104
T0922,2.969,2.988,2.34,5.066
T0923,2.977,2.988,2.34,5.05
T0924,2.986,2.988,2.34,5.035
T0925,2.986,2.988,2.34,5.035
T0926,2.986,2.988,2.34,5.035
T0927,2.969,2.988,2.34,5.066
T0928,2.96,2.988,2.34,5.081
T0929,2.952,2.988,2.34,5.096
T0930,2.96,2.988,2.34,5.081
T0931,2.982,2.988,2.34,5.043
T0932,2.999,2.988,2.34,5.012
T0933,2.995,2.988,2.34,5.02
T0934,2.995,2.988,2.34,5.02
T0935,3.008,2.988,2.34,4.997
T0936,3.021,2.988,2.34,4.974
T0937,3.034,2.988,2.34,4.951
T0938,3.034,2.988,2.34,4.951
T0939,3.025,2.988,2.34,4.967
T0940,3.021,2.988,2.34,4.974
T0941,3.003,2.988,2.34,5.005
T0942,3.012,2.988,2.34,4.989
T0943,3.008,2.988,2.34,4.997
T0944,3.012,2.988,2.34,4.989
T0945,3.017,2.988,2.34,4.982
T0946,3.03,2.988,2.34,4.959
T0947,3.039,2.988,2.34,4.944
T0948,3.052,2.988,2.34,4.921
T0949,3.061,2.988,2.34,4.906
T0950,3.071,2.988,2.34,4.89
T0951,3.061,2.988,2.34,4.906
T0952,3.071,2.988,2.34,4.89
T0953,3.103,2.988,2.34,4.837
T0954,3.103,2.988,2.34,4.837
T0955,3.122,2.988,2.34,4.807
T0956,3.122,2.988,2.34,4.807
T0957,3.117,2.988,2.34,4.814
T0958,3.117,2.988,2.34,4.814
T0959,3.141,2.988,2.34,4.776
T0960,3.103,2.988,2.34,4.837
T0961,3.098,2.988,2.34,4.845
T0962,3.108,2.988,2.34,4.829
T0963,3.112,2.988,2.34,4.822
T0964,3.08,2.988,2.34,4.875
T0965,3.048,2.988,2.34,4.928
T0966,3.048,2.988,2.34,4.928
T0967,3.043,2.988,2.34,4.936
T0968,3.057,2.988,2.34,4.913
T0969,3.003,2.988,2.34,5.005
T0970,3.008,2.988,2.34,4.997
T0971,3.03,2.988,2.34,4.959
T0972,3.084,2.988,2.34,4.868
T0973,3.089,2.988,2.34,4.86
T0974,3.034,2.988,2.34,4.951
T0975,3.021,2.988,2.34,4.974
T0976,3.008,2.988,2.34,4.997
T0977,2.995,2.988,2.34,5.02
T0978,2.973,2.988,2.34,5.058
T0979,2.969,2.988,2.34,5.066
T0980,2.964,2.988,2.34,5.073
T0981,2.926,2.988,2.34,5.142
T0982,2.918,2.988,2.34,5.157
T0983,2.914,2.988,2.34,5.165
T0984,2.902,2.988,2.34,5.188
T0985,2.889,2.988,2.34,5.21
T0986,2.902,2.988,2.34,5.188
T0987,2.894,2.988,2.34,5.203
T0988,2.885,2.988,2.34,5.218
T0989,2.877,2.988,2.34,5.233
T0990,2.889,2.988,2.34,5.21
T0991,2.889,2.988,2.34,5.21
T0992,2.881,2.988,2.34,5.226
T0993,2.906,2.988,2.34,5.18
T0994,2.889,2.988,2.34,5.21
T0995,2.914,2.988,2.34,5.165
T0996,2.96,2.988,2.34,5.081
T0997,2.982,2.988,2.34,5.043
T0998,3.012,2.988,2.34,4.989
T0999,3.025,2.988,2.34,4.967
T1000,2.99,2.988,2.34,5.028
T1001,2.964,2.988,2.34,5.073
T1002,2.931,2.988,2.34,5.134
T1003,2.922,2.988,2.34,5.149
T1004,2.935,2.988,2.34,5.127
T1005,2.935,2.988,2.34,5.127
T1006,2.914,2.988,2.34,5.165
T1007,2.914,2.988,2.34,5.165
T1008,2.922,2.988,2.34,5.149
T1009,2.91,2.988,2.34,5.172
T1010,2.906,2.988,2.34,5.18
T1011,2.898,2.988,2.34,5.195
T1012,2.889,2.988,2.34,5.21
T1013,2.91,2.988,2.34,5.172
T1014,2.91,2.988,2.34,5.172
T1015,2.918,2.988,2.34,5.157
T1016,2.926,2.988,2.34,5.142
T1017,2.939,2.988,2.34,5.119
T1018,2.956,2.988,2.34,5.088
T1019,2.939,2.988,2.34,5.119
T1020,2.956,2.988,2.34,5.088
T1021,2.973,2.988,2.34,5.058
T1022,2.973,2.988,2.34,5.058
T1023,2.982,2.988,2.34,5.043
T1024,2.982,2.988,2.34,5.043
T1025,2.973,2.988,2.34,5.058
T1026,2.956,2.988,2.34,5.088
T1027,2.952,2.988,2.34,5.096
T1028,2.943,2.988,2.34,5.111
T1029,2.947,2.988,2.34,5.104
T1030,2.947,2.988,2.34,5.104
T1031,2.935,2.988,2.34,5.127
T1032,2.926,2.988,2.34,5.142
T1033,2.906,2.988,2.34,5.18
T1034,2.902,2.988,2.34,5.188
T1035,2.918,2.988,2.34,5.157
T1036,2.935,2.988,2.34,5.127
T1037,2.914,2.988,2.34,5.165
T1038,2.894,2.988,2.34,5.203
T1039,2.898,2.988,2.34,5.195
T1040,2.885,2.988,2.34,5.218
T1041,2.894,2.988,2.34,5.203
T1042,2.922,2.988,2.34,5.149
T1043,2.956,2.988,2.34,5.088
T1044,2.986,2.988,2.34,5.035
T1045,3.003,2.988,2.34,5.005
T1046,3.012,2.988,2.34,4.989
T1047,2.999,2.988,2.34,5.012
T1048,2.952,2.988,2.34,5.096
T1049,2.922,2.988,2.34,5.149
T1050,2.91,2.988,2.34,5.172
T1051,2.926,2.988,2.34,5.142
T1052,2.939,2.988,2.34,5.119
T1053,2.939,2.988,2.34,5.119
T1054,2.943,2.988,2.34,5.111
T1055,2.926,2.988,2.34,5.142
T1056,2.922,2.988,2.34,5.149
T1057,2.918,2.988,2.34,5.157
T1058,2.91,2.988,2.34,5.172
T1059,2.902,2.988,2.34,5.188
T1060,2.902,2.988,2.34,5.188
T1061,2.902,2.988,2.34,5.188
T1062,2.898,2.988,2.34,5.195
T1063,2.906,2.988,2.34,5.18
T1064,2.906,2.988,2.34,5.18
T1065,2.902,2.988,2.34,5.188
T1066,2.943,2.988,2.34,5.111
T1067,2.982,2.988,2.34,5.043
T1068,2.99,2.988,2.34,5.028
T1069,2.977,2.988,2.34,5.05
T1070,2.986,2.988,2.34,5.035
T1071,3.021,2.988,2.34,4.974
T1072,3.003,2.988,2.34,5.005
T1073,2.943,2.988,2.34,5.111
T1074,2.922,2.988,2.34,5.149
T1075,2.902,2.988,2.34,5.188
T1076,2.918,2.988,2.34,5.157
T1077,2.931,2.988,2.34,5.134
T1078,2.906,2.988,2.34,5.18
T1079,2.898,2.988,2.34,5.195
T1080,2.91,2.988,2.34,5.172
T1081,2.931,2.988,2.34,5.134
T1082,2.947,2.988,2.34,5.104
T1083,2.947,2.988,2.34,5.104
T1084,2.947,2.988,2.34,5.104
T1085,2.956,2.988,2.34,5.088
T1086,2.964,2.988,2.34,5.073
T1087,2.973,2.988,2.34,5.058
T1088,2.964,2.988,2.34,5.073
T1089,2.964,2.988,2.34,5.073
T1090,2.982,2.988,2.34,5.043
T1091,3.003,2.988,2.34,5.005
T1092,3.017,2.988,2.34,4.982
T1093,3.021,2.988,2.34,4.974
T1094,3.021,2.988,2.34,4.974
T1095,3.017,2.988,2.34,4.982
T1096,3.017,2.988,2.34,4.982
T1097,3.025,2.988,2.34,4.967
T1098,3.03,2.988,2.34,4.959
T1099,3.039,2.988,2.34,4.944
T1100,3.043,2.988,2.34,4.936
T1101,3.039,2.988,2.34,4.944
T1102,3.043,2.988,2.34,4.936
T1103,3.057,2.988,2.34,4.913
T1104,3.043,2.988,2.34,4.936
T1105,3.043,2.988,2.34,4.936
T1106,3.048,2.988,2.34,4.928
T1107,3.034,2.988,2.34,4.951
T1108,3.052,2.988,2.34,4.921
T1109,3.084,2.988,2.34,4.868
T1110,3.094,2.988,2.34,4.852
T1111,3.094,2.988,2.34,4.852
T1112,3.089,2.988,2.34,4.86
T1113,3.112,2.988,2.34,4.822
T1114,3.131,2.988,2.34,4.791
T1115,3.131,2.988,2.34,4.791
T1116,3.146,2.988,2.34,4.768
T1117,3.165,2.988,2.34,4.738
T1118,3.151,2.988,2.34,4.761
T1119,3.165,2.988,2.34,4.738
T1120,3.205,2.988,2.34,4.677
T1121,3.2,2.988,2.34,4.685
T1122,3.21,2.988,2.34,4.669
T1123,3.136,2.988,2.34,4.784
T1124,3.098,2.988,2.34,4.845
T1125,3.103,2.988,2.34,4.837
T1126,3.084,2.988,2.34,4.868
T1127,3.048,2.988,2.34,4.928
T1128,3.052,2.988,2.34,4.921
T1129,3.061,2.988,2.34,4.906
T1130,3.075,2.988,2.34,4.883
T1131,3.061,2.988,2.34,4.906
T1132,3.043,2.988,2.34,4.936
T1133,3.043,2.988,2.34,4.936
T1134,3.043,2.988,2.34,4.936
T1135,3.043,2.988,2.34,4.936
T1136,3.025,2.988,2.34,4.967
T1137,3.048,2.988,2.34,4.928
T1138,3.061,2.988,2.34,4.906
T1139,3.061,2.988,2.34,4.906
T1140,3.071,2.988,2.34,4.89
T1141,3.098,2.988,2.34,4.845
T1142,3.127,2.988,2.34,4.799
T1143,3.117,2.988,2.34,4.814
T1144,3.117,2.988,2.34,4.814
T1145,3.08,2.988,2.34,4.875
T1146,3.066,2.988,2.34,4.898
T1147,3.066,2.988,2.34,4.898
T1148,3.048,2.988,2.34,4.928
T1149,3.048,2.988,2.34,4.928
T1150,3.043,2.988,2.34,4.936
T1151,3.03,2.988,2.34,4.959
T1152,3.012,2.988,2.34,4.989
T1153,3.003,2.988,2.34,5.005
T1154,3.008,2.988,2.34,4.997
T1155,3.021,2.988,2.34,4.974
T1156,3.025,2.988,2.34,4.967
T1157,3.03,2.988,2.34,4.959
T1158,3.03,2.988,2.34,4.959
T1159,3.03,2.988,2.34,4.959
T1160,3.003,2.988,2.34,5.005
T1161,3.003,2.988,2.34,5.005
T1162,3.012,2.988,2.34,4.989
T1163,3.034,2.988,2.34,4.951
T1164,3.048,2.988,2.34,4.928
T1165,3.025,2.988,2.34,4.967
T1166,2.999,2.988,2.34,5.012
T1167,3.039,2.988,2.34,4.944
T1168,3.03,2.988,2.34,4.959
T1169,3.008,2.988,2.34,4.997
T1170,2.986,2.988,2.34,5.035
T1171,2.969,2.988,2.34,5.066
T1172,2.969,2.988,2.34,5.066
T1173,2.969,2.988,2.34,5.066
T1174,2.973,2.988,2.34,5.058
T1175,2.977,2.988,2.34,5.05
T1176,2.986,2.988,2.34,5.035
T1177,2.986,2.988,2.34,5.035
T1178,2.982,2.988,2.34,5.043
T1179,2.977,2.988,2.34,5.05
T1180,2.982,2.988,2.34,5.043
T1181,2.995,2.988,2.34,5.02
T1182,2.99,2.988,2.34,5.028
T1183,2.99,2.988,2.34,5.028
T1184,2.96,2.988,2.34,5.081
T1185,2.956,2.988,2.34,5.088
T1186,2.939,2.988,2.34,5.119
T1187,2.906,2.988,2.34,5.18
T1188,2.964,2.988,2.34,5.073
T1189,2.986,2.988,2.34,5.035
T1190,3.012,2.988,2.34,4.989
T1191,3.017,2.988,2.34,4.982
T1192,3.012,2.988,2.34,4.989
T1193,2.999,2.988,2.34,5.012
T1194,2.956,2.988,2.34,5.088
T1195,2.914,2.988,2.34,5.165
T1196,2.914,2.988,2.34,5.165
T1197,2.914,2.988,2.34,5.165
T1198,2.939,2.988,2.34,5.119
T1199,2.947,2.988,2.34,5.104
T1200,2.952,2.988,2.34,5.096
T1201,2.96,2.988,2.34,5.081
T1202,2.96,2.988,2.34,5.081
T1203,2.956,2.988,2.34,5.088
T1204,2.943,2.988,2.34,5.111
T1205,2.91,2.988,2.34,5.172
T1206,2.873,2.988,2.34,5.241
T1207,2.885,2.988,2.34,5.218
T1208,2.902,2.988,2.34,5.188
T1209,2.931,2.988,2.34,5.134
T1210,2.939,2.988,2.34,5.119
T1211,2.943,2.988,2.34,5.111
T1212,2.935,2.988,2.34,5.127
T1213,2.943,2.988,2.34,5.111
T1214,2.952,2.988,2.34,5.096
T1215,2.96,2.988,2.34,5.081
T1216,2.973,2.988,2.34,5.058
T1217,2.986,2.988,2.34,5.035
T1218,2.999,2.988,2.34,5.012
T1219,3.008,2.988,2.34,4.997
T1220,3.012,2.988,2.34,4.989
T1221,3.017,2.988,2.34,4.982
T1222,3.021,2.988,2.34,4.974
T1223,3.021,2.988,2.34,4.974
T1224,3.017,2.988,2.34,4.982
T1225,3.017,2.988,2.34,4.982
T1226,2.977,2.988,2.34,5.05
T1227,2.96,2.988,2.34,5.081
T1228,2.956,2.988,2.34,5.088
T1229,2.952,2.988,2.34,5.096
T1230,2.939,2.988,2.34,5.119
T1231,2.926,2.988,2.34,5.142
T1232,2.922,2.988,2.34,5.149
T1233,2.947,2.988,2.34,5.104
T1234,2.99,2.988,2.34,5.028
T1235,3.043,2.988,2.34,4.936
T1236,3.071,2.988,2.34,4.89
T1237,3.089,2.988,2.34,4.86
T1238,3.112,2.988,2.34,4.822
T1239,3.098,2.988,2.34,4.845
T1240,3.084,2.988,2.34,4.868
T1241,3.052,2.988,2.34,4.921
T1242,3.021,2.988,2.34,4.974
T1243,3.012,2.988,2.34,4.989
T1244,3.008,2.988,2.34,4.997
T1245,3.017,2.988,2.34,4.982
T1246,3.025,2.988,2.34,4.967
T1247,3.012,2.988,2.34,4.989
T1248,3.017,2.988,2.34,4.982
T1249,3.017,2.988,2.34,4.982
T1250,3.021,2.988,2.34,4.974
T1251,3.03,2.988,2.34,4.959
T1252,3.03,2.988,2.34,4.959
T1253,3.03,2.988,2.34,4.959
T1254,3.039,2.988,2.34,4.944
T1255,3.048,2.988,2.34,4.928
T1256,3.061,3.03,2.34,4.906
T1257,3.066,3.03,2.34,4.898
T1258,3.057,3.03,2.34,4.913
T1259,3.057,3.03,2.34,4.913
T1260,3.057,3.03,2.34,4.913
T1261,3.071,3.03,2.34,4.89
T1262,3.061,3.03,2.34,4.906
T1263,3.094,3.03,2.34,4.852
T1264,3.103,3.03,2.34,4.837
T1265,2.995,3.03,2.34,5.02
T1266,2.995,3.03,2.34,5.02
T1267,3.012,3.03,2.34,4.989
T1268,3.021,3.03,2.34,4.974
T1269,3.021,3.03,2.34,4.974
T1270,2.986,3.03,2.34,5.035
T1271,2.969,3.03,2.34,5.066
T1272,2.982,3.03,2.34,5.043
T1273,2.977,3.03,2.34,5.05
T1274,2.969,3.03,2.34,5.066
T1275,2.947,3.03,2.34,5.104
T1276,2.96,3.03,2.34,5.081
T1277,2.943,3.03,2.34,5.111
T1278,2.939,3.03,2.34,5.119
T1279,2.943,3.03,2.34,5.111
T1280,2.947,3.03,2.34,5.104
T1281,2.964,3.03,2.34,5.073
T1282,2.99,3.03,2.34,5.028
T1283,3.012,3.03,2.34,4.989
T1284,3.003,3.03,2.34,5.005
T1285,3.034,3.03,2.34,4.951
T1286,3.012,3.03,2.34,4.989
T1287,2.96,3.03,2.34,5.081
T1288,2.939,3.03,2.34,5.119
T1289,2.939,3.03,2.34,5.119
T1290,2.931,3.03,2.34,5.134
T1291,2.931,3.03,2.34,5.134
T1292,2.906,3.03,2.34,5.18
T1293,2.914,3.03,2.34,5.165
T1294,2.918,3.03,2.34,5.157
T1295,2.931,3.03,2.34,5.134
T1296,2.952,3.03,2.34,5.096
T1297,2.982,3.03,2.34,5.043
T1298,2.982,3.03,2.34,5.043
T1299,2.982,3.03,2.34,5.043
T1300,2.99,3.03,2.34,5.028
T1301,2.977,3.03,2.34,5.05
T1302,2.964,3.03,2.34,5.073
T1303,2.935,3.03,2.34,5.127
T1304,2.922,3.03,2.34,5.149
T1305,2.939,3.03,2.34,5.119
T1306,2.973,3.03,2.34,5.058
T1307,2.999,3.03,2.34,5.012
T1308,3.012,3.03,2.34,4.989
T1309,3.008,3.03,2.34,4.997
T1310,3.003,3.03,2.34,5.005
T1311,3.003,3.03,2.34,5.005
T1312,2.977,3.03,2.34,5.05
T1313,2.956,3.03,2.34,5.088
T1314,2.935,3.03,2.34,5.127
T1315,2.939,3.03,2.34,5.119
T1316,2.952,3.03,2.34,5.096
T1317,2.939,3.03,2.34,5.119
T1318,2.902,3.03,2.34,5.188
T1319,2.902,3.03,2.34,5.188
T1320,2.914,3.03,2.34,5.165
T1321,2.906,3.03,2.34,5.18
T1322,2.906,3.03,2.34,5.18
T1323,2.91,3.03,2.34,5.172
T1324,2.931,3.03,2.34,5.134
T1325,2.969,3.03,2.34,5.066
T1326,2.999,3.03,2.34,5.012
T1327,2.99,3.03,2.34,5.028
T1328,2.96,3.03,2.34,5.081
T1329,2.973,3.03,2.34,5.058
T1330,2.99,3.03,2.34,5.028
T1331,2.977,3.03,2.34,5.05
T1332,3.008,3.03,2.34,4.997
T1333,3.03,3.03,2.34,4.959
T1334,3.021,3.03,2.34,4.974
T1335,3.008,3.03,2.34,4.997
T1336,2.986,3.03,2.34,5.035
T1337,2.982,3.03,2.34,5.043
T1338,2.982,3.03,2.34,5.043
T1339,2.947,3.03,2.34,5.104
T1340,2.906,3.03,2.34,5.18
T1341,2.898,3.03,2.34,5.195
T1342,2.885,3.03,2.34,5.218
T1343,2.873,3.03,2.34,5.241
T1344,2.873,3.03,2.34,5.241
T1345,2.877,3.03,2.34,5.233
T1346,2.881,3.03,2.34,5.226
T1347,2.865,3.03,2.34,5.256
T1348,2.865,3.03,2.34,5.256
T1349,2.853,3.03,2.34,5.279
T1350,2.834,3.03,2.34,5.317
T1351,2.83,3.03,2.34,5.325
T1352,2.83,3.03,2.34,5.325
T1353,2.849,3.03,2.34,5.287
T1354,2.873,3.03,2.34,5.241
T1355,2.877,3.03,2.34,5.233
T1356,2.869,3.03,2.34,5.248
T1357,2.873,3.03,2.34,5.241
T1358,2.869,3.03,2.34,5.248
T1359,2.869,3.03,2.34,5.248
T1360,2.861,3.03,2.34,5.264
T1361,2.857,3.03,2.34,5.271
T1362,2.849,3.03,2.34,5.287
T1363,2.849,3.03,2.34,5.287
T1364,2.853,3.03,2.34,5.279
T1365,2.853,3.03,2.34,5.279
T1366,2.849,3.03,2.34,5.287
T1367,2.842,3.03,2.34,5.302
T1368,2.834,3.03,2.34,5.317
T1369,2.826,3.03,2.34,5.332
T1370,2.803,3.03,2.34,5.378
T1371,2.765,3.03,2.34,5.454
T1372,2.758,3.03,2.34,5.469
T1373,2.783,3.046,2.371,5.447
T1374,2.757,3.046,2.371,5.5
T1375,2.746,3.046,2.371,5.523
T1376,2.764,3.046,2.371,5.485
T1377,2.806,3.046,2.371,5.401
T1378,2.857,3.046,2.371,5.302
T1379,2.881,3.046,2.371,5.256
T1380,2.897,3.046,2.371,5.226
T1381,2.918,3.046,2.371,5.188
T1382,2.918,3.046,2.371,5.188
T1383,2.93,3.046,2.371,5.165
T1384,2.926,3.046,2.371,5.172
T1385,2.918,3.046,2.371,5.188
T1386,2.897,3.046,2.371,5.226
T1387,2.857,3.046,2.371,5.302
T1388,2.869,3.046,2.371,5.279
T1389,2.865,3.046,2.371,5.287
T1390,2.861,3.046,2.371,5.294
T1391,2.821,3.046,2.371,5.37
T1392,2.791,3.046,2.371,5.431
T1393,2.761,3.046,2.371,5.492
T1394,2.757,3.046,2.371,5.5
T1395,2.757,3.046,2.371,5.5
T1396,2.776,3.046,2.371,5.462
