timestep,HP - air,HP - seawater,HP - heat recovery,electric chiller
T2836,3.043,3.459,3.574,5.149
T2837,3.034,3.459,3.574,5.165
T2838,3.122,3.459,3.574,5.02
T2839,3.191,3.459,3.574,4.913
T2840,3.226,3.459,3.574,4.86
T2841,3.289,3.459,3.574,4.768
T2842,3.376,3.459,3.574,4.647
T2843,3.474,3.459,3.574,4.517
T2844,3.486,3.459,3.574,4.502
T2845,3.59,3.459,3.574,4.372
T2846,3.546,3.459,3.574,4.426
T2847,3.486,3.459,3.574,4.502
T2848,3.504,3.459,3.574,4.479
T2849,3.474,3.459,3.574,4.517
T2850,3.41,3.459,3.574,4.601
T2851,3.354,3.459,3.574,4.677
T2852,3.299,3.459,3.574,4.753
T2853,3.257,3.459,3.574,4.814
T2854,3.221,3.459,3.574,4.868
T2855,3.186,3.459,3.574,4.921
T2856,3.156,3.459,3.574,4.967
T2857,3.117,3.459,3.574,5.028
T2858,3.08,3.459,3.574,5.088
T2859,3.08,3.459,3.574,5.088
T2860,3.066,3.459,3.574,5.111
T2861,3.047,3.459,3.574,5.142
T2862,3.075,3.459,3.574,5.096
T2863,3.146,3.459,3.574,4.982
T2864,3.196,3.459,3.574,4.906
T2865,3.231,3.459,3.574,4.852
T2866,3.267,3.459,3.574,4.799
T2867,3.289,3.459,3.574,4.768
T2868,3.31,3.459,3.574,4.738
T2869,3.354,3.459,3.574,4.677
T2870,3.359,3.459,3.574,4.669
T2871,3.365,3.459,3.574,4.662
T2872,3.37,3.459,3.574,4.654
T2873,3.359,3.459,3.574,4.669
T2874,3.348,3.459,3.574,4.685
T2875,3.326,3.459,3.574,4.715
T2876,3.289,3.459,3.574,4.768
T2877,3.257,3.459,3.574,4.814
T2878,3.171,3.459,3.574,4.944
T2879,3.132,3.459,3.574,5.005
T2880,3.089,3.459,3.574,5.073
T2881,3.094,3.459,3.574,5.066
T2882,3.084,3.459,3.574,5.081
T2883,3.08,3.459,3.574,5.088
T2884,3.066,3.459,3.574,5.111
T2885,3.103,3.459,3.574,5.05
T2886,3.191,3.459,3.574,4.913
T2887,3.247,3.459,3.574,4.829
T2888,3.299,3.459,3.574,4.753
T2889,3.326,3.459,3.574,4.715
T2890,3.354,3.459,3.574,4.677
T2891,3.387,3.459,3.574,4.631
T2892,3.421,3.459,3.574,4.586
T2893,3.439,3.459,3.574,4.563
T2894,3.444,3.459,3.574,4.555
T2895,3.474,3.459,3.574,4.517
T2896,3.456,3.459,3.574,4.54
T2897,3.444,3.459,3.574,4.555
T2898,3.421,3.459,3.574,4.586
T2899,3.37,3.459,3.574,4.654
T2900,3.326,3.459,3.574,4.715
T2901,3.294,3.459,3.574,4.761
T2902,3.289,3.459,3.574,4.768
T2903,3.326,3.459,3.574,4.715
T2904,3.348,3.459,3.574,4.685
T2905,3.343,3.459,3.574,4.692
T2906,3.343,3.459,3.574,4.692
T2907,3.359,3.459,3.574,4.669
T2908,3.247,3.459,3.574,4.829
T2909,3.191,3.459,3.574,4.913
T2910,3.201,3.459,3.574,4.898
T2911,3.247,3.459,3.574,4.829
T2912,3.289,3.459,3.574,4.768
T2913,3.326,3.459,3.574,4.715
T2914,3.343,3.459,3.574,4.692
T2915,3.381,3.459,3.574,4.639
T2916,3.348,3.459,3.574,4.685
T2917,3.376,3.459,3.574,4.647
T2918,3.421,3.459,3.574,4.586
T2919,3.456,3.459,3.574,4.54
T2920,3.462,3.459,3.574,4.532
T2921,3.439,3.459,3.574,4.563
T2922,3.416,3.459,3.574,4.593
T2923,3.398,3.459,3.574,4.616
T2924,3.354,3.459,3.574,4.677
T2925,3.305,3.459,3.574,4.746
T2926,3.166,3.459,3.574,4.951
T2927,3.186,3.459,3.574,4.921
T2928,3.211,3.459,3.574,4.883
T2929,3.176,3.459,3.574,4.936
T2930,3.117,3.459,3.574,5.028
T2931,3.08,3.459,3.574,5.088
T2932,3.029,3.459,3.574,5.172
T2933,3.057,3.459,3.574,5.127
T2934,3.146,3.515,3.574,4.982
T2935,3.222,3.54,3.613,4.898
T2936,3.279,3.54,3.613,4.814
T2937,3.322,3.54,3.613,4.753
T2938,3.35,3.54,3.613,4.715
T2939,3.394,3.54,3.613,4.654
T2940,3.4,3.54,3.613,4.647
T2941,3.412,3.54,3.613,4.631
T2942,3.482,3.54,3.613,4.54
T2943,3.494,3.54,3.613,4.525
T2944,3.506,3.54,3.613,4.509
T2945,3.5,3.54,3.613,4.517
T2946,3.47,3.54,3.613,4.555
T2947,3.389,3.54,3.613,4.662
T2948,3.344,3.54,3.613,4.723
T2949,3.301,3.54,3.613,4.784
T2950,3.238,3.54,3.613,4.875
T2951,3.217,3.54,3.613,4.906
T2952,3.157,3.54,3.613,4.997
T2953,3.104,3.54,3.613,5.081
T2954,3.076,3.54,3.613,5.127
T2955,3.044,3.54,3.613,5.18
T2956,3.057,3.54,3.613,5.157
T2957,3.044,3.54,3.613,5.18
T2958,3.202,3.54,3.613,4.928
T2959,3.306,3.54,3.613,4.776
T2960,3.355,3.54,3.613,4.707
T2961,3.389,3.54,3.613,4.662
T2962,3.406,3.54,3.613,4.639
T2963,3.412,3.54,3.613,4.631
T2964,3.47,3.54,3.613,4.555
T2965,3.47,3.54,3.613,4.555
T2966,3.482,3.54,3.613,4.54
T2967,3.506,3.54,3.613,4.509
T2968,3.506,3.54,3.613,4.509
T2969,3.524,3.54,3.613,4.486
T2970,3.417,3.54,3.613,4.624
T2971,3.378,3.54,3.613,4.677
T2972,3.312,3.54,3.613,4.768
T2973,3.253,3.54,3.613,4.852
T2974,3.202,3.54,3.613,4.928
T2975,3.167,3.54,3.613,4.982
T2976,3.152,3.54,3.613,5.005
T2977,3.138,3.54,3.613,5.028
T2978,3.133,3.54,3.613,5.035
T2979,3.123,3.54,3.613,5.05
T2980,3.118,3.54,3.613,5.058
T2981,3.109,3.54,3.613,5.073
T2982,3.133,3.54,3.613,5.035
T2983,3.172,3.54,3.613,4.974
T2984,3.233,3.54,3.613,4.883
T2985,3.274,3.54,3.613,4.822
T2986,3.279,3.54,3.613,4.814
T2987,3.295,3.54,3.613,4.791
T2988,3.295,3.54,3.613,4.791
T2989,3.285,3.54,3.613,4.807
T2990,3.274,3.54,3.613,4.822
T2991,3.269,3.54,3.613,4.829
T2992,3.253,3.54,3.613,4.852
T2993,3.233,3.54,3.613,4.883
T2994,3.187,3.54,3.613,4.951
T2995,3.162,3.54,3.613,4.989
T2996,3.123,3.54,3.613,5.05
T2997,3.114,3.54,3.613,5.066
T2998,3.104,3.54,3.613,5.081
T2999,3.095,3.54,3.613,5.096
T3000,3.09,3.54,3.613,5.104
T3001,3.081,3.54,3.613,5.119
T3002,3.081,3.54,3.613,5.119
T3003,3.085,3.54,3.613,5.111
T3004,3.09,3.54,3.613,5.104
T3005,3.099,3.54,3.613,5.088
T3006,3.123,3.54,3.613,5.05
T3007,3.167,3.54,3.613,4.982
T3008,3.238,3.54,3.613,4.875
T3009,3.317,3.54,3.613,4.761
T3010,3.383,3.54,3.613,4.669
T3011,3.4,3.54,3.613,4.647
T3012,3.406,3.54,3.613,4.639
T3013,3.429,3.54,3.613,4.608
T3014,3.435,3.54,3.613,4.601
T3015,3.417,3.54,3.613,4.624
T3016,3.423,3.54,3.613,4.616
T3017,3.372,3.54,3.613,4.685
T3018,3.312,3.54,3.613,4.768
T3019,3.233,3.54,3.613,4.883
T3020,3.172,3.54,3.613,4.974
T3021,3.118,3.54,3.613,5.058
T3022,3.09,3.54,3.613,5.104
T3023,3.085,3.54,3.613,5.111
T3024,3.076,3.54,3.613,5.127
T3025,3.076,3.54,3.613,5.127
T3026,3.076,3.54,3.613,5.127
T3027,3.085,3.54,3.613,5.111
T3028,3.081,3.54,3.613,5.119
T3029,3.067,3.54,3.613,5.142
T3030,3.104,3.54,3.613,5.081
T3031,3.152,3.54,3.613,5.005
T3032,3.212,3.54,3.613,4.913
T3033,3.279,3.54,3.613,4.814
T3034,3.417,3.54,3.613,4.624
T3035,3.53,3.54,3.613,4.479
T3036,3.58,3.54,3.613,4.418
T3037,3.592,3.54,3.613,4.403
T3038,3.612,3.54,3.613,4.38
T3039,3.605,3.54,3.613,4.387
T3040,3.592,3.54,3.613,4.403
T3041,3.573,3.54,3.613,4.426
T3042,3.518,3.54,3.613,4.494
T3043,3.482,3.54,3.613,4.54
T3044,3.435,3.54,3.613,4.601
T3045,3.378,3.54,3.613,4.677
T3046,3.317,3.54,3.613,4.761
T3047,3.279,3.54,3.613,4.814
T3048,3.243,3.54,3.613,4.868
T3049,3.217,3.54,3.613,4.906
T3050,3.162,3.54,3.613,4.989
T3051,3.202,3.54,3.613,4.928
T3052,3.197,3.54,3.613,4.936
T3053,3.197,3.54,3.613,4.936
T3054,3.243,3.54,3.613,4.868
T3055,3.301,3.54,3.613,4.784
T3056,3.383,3.54,3.613,4.669
T3057,3.452,3.54,3.613,4.578
T3058,3.5,3.54,3.613,4.517
T3059,3.549,3.54,3.613,4.456
T3060,3.592,3.54,3.613,4.403
T3061,3.612,3.54,3.613,4.38
T3062,3.605,3.54,3.613,4.387
T3063,3.618,3.54,3.613,4.372
T3064,3.624,3.54,3.613,4.365
T3065,3.631,3.54,3.613,4.357
T3066,3.586,3.54,3.613,4.41
T3067,3.536,3.54,3.613,4.471
T3068,3.494,3.54,3.613,4.525
T3069,3.429,3.54,3.613,4.608
T3070,3.361,3.54,3.613,4.7
T3071,3.355,3.54,3.613,4.707
T3072,3.361,3.54,3.613,4.7
T3073,3.344,3.54,3.613,4.723
T3074,3.339,3.564,3.65,4.761
T3075,3.372,3.564,3.65,4.715
T3076,3.406,3.564,3.65,4.669
T3077,3.406,3.564,3.65,4.669
T3078,3.417,3.564,3.65,4.654
T3079,3.452,3.564,3.65,4.608
T3080,3.482,3.564,3.65,4.57
T3081,3.5,3.564,3.65,4.547
T3082,3.5,3.564,3.65,4.547
T3083,3.518,3.564,3.65,4.525
T3084,3.543,3.564,3.65,4.494
T3085,3.599,3.564,3.65,4.426
T3086,3.638,3.564,3.65,4.38
T3087,3.684,3.564,3.65,4.326
T3088,3.711,3.564,3.65,4.296
T3089,3.718,3.564,3.65,4.288
T3090,3.664,3.564,3.65,4.349
T3091,3.605,3.564,3.65,4.418
T3092,3.524,3.564,3.65,4.517
T3093,3.476,3.564,3.65,4.578
T3094,3.44,3.564,3.65,4.624
T3095,3.435,3.564,3.65,4.631
T3096,3.429,3.564,3.65,4.639
T3097,3.464,3.564,3.65,4.593
T3098,3.47,3.564,3.65,4.586
T3099,3.446,3.564,3.65,4.616
T3100,3.435,3.564,3.65,4.631
T3101,3.423,3.564,3.65,4.647
T3102,3.429,3.564,3.65,4.639
T3103,3.452,3.564,3.65,4.608
T3104,3.482,3.564,3.65,4.57
T3105,3.518,3.564,3.65,4.525
T3106,3.567,3.564,3.65,4.464
T3107,3.651,3.564,3.65,4.365
T3108,3.697,3.564,3.65,4.311
T3109,3.738,3.564,3.65,4.266
T3110,3.787,3.564,3.65,4.212
T3111,3.823,3.564,3.65,4.174
T3112,3.837,3.564,3.65,4.159
T3113,3.837,3.564,3.65,4.159
T3114,3.78,3.564,3.65,4.22
T3115,3.725,3.564,3.65,4.281
T3116,3.671,3.564,3.65,4.342
T3117,3.612,3.564,3.65,4.41
T3118,3.561,3.564,3.65,4.471
T3119,3.555,3.564,3.65,4.479
T3120,3.543,3.564,3.65,4.494
T3121,3.536,3.625,3.65,4.502
T3122,3.555,3.625,3.65,4.479
T3123,3.5,3.625,3.65,4.547
T3124,3.464,3.625,3.65,4.593
T3125,3.464,3.625,3.65,4.593
T3126,3.488,3.625,3.65,4.563
T3127,3.5,3.625,3.65,4.547
T3128,3.536,3.625,3.65,4.502
T3129,3.625,3.625,3.65,4.395
T3130,3.684,3.625,3.65,4.326
T3131,3.78,3.625,3.65,4.22
T3132,3.823,3.625,3.65,4.174
T3133,3.78,3.625,3.65,4.22
T3134,3.816,3.625,3.65,4.182
T3135,3.934,3.625,3.65,4.06
T3136,3.926,3.625,3.65,4.067
T3137,3.926,3.625,3.65,4.067
T3138,3.904,3.625,3.65,4.09
T3139,3.844,3.625,3.65,4.151
T3140,3.725,3.625,3.65,4.281
T3141,3.625,3.625,3.65,4.395
T3142,3.543,3.625,3.65,4.494
T3143,3.464,3.625,3.65,4.593
T3144,3.389,3.625,3.65,4.692
T3145,3.372,3.625,3.65,4.715
T3146,3.333,3.625,3.65,4.768
T3147,3.322,3.625,3.65,4.784
T3148,3.285,3.625,3.65,4.837
T3149,3.285,3.625,3.65,4.837
T3150,3.383,3.625,3.65,4.7
T3151,3.47,3.625,3.65,4.586
T3152,3.555,3.625,3.65,4.479
T3153,3.651,3.625,3.65,4.365
T3154,3.759,3.625,3.65,4.243
T3155,3.911,3.625,3.65,4.083
T3156,4.012,3.625,3.65,3.984
T3157,4.036,3.625,3.65,3.961
T3158,4.044,3.625,3.65,3.953
T3159,4.06,3.625,3.65,3.938
T3160,4.028,3.625,3.65,3.968
T3161,4.012,3.625,3.65,3.984
T3162,3.98,3.625,3.65,4.014
T3163,3.881,3.625,3.65,4.113
T3164,3.731,3.625,3.65,4.273
T3165,3.638,3.625,3.65,4.38
T3166,3.574,3.625,3.65,4.456
T3167,3.488,3.625,3.65,4.563
T3168,3.458,3.625,3.65,4.601
T3169,3.44,3.625,3.65,4.624
T3170,3.435,3.625,3.65,4.631
T3171,3.389,3.625,3.65,4.692
T3172,3.35,3.625,3.65,4.746
T3173,3.317,3.625,3.65,4.791
T3174,3.355,3.625,3.65,4.738
T3175,3.446,3.625,3.65,4.616
T3176,3.549,3.625,3.65,4.486
T3177,3.671,3.625,3.65,4.342
T3178,3.787,3.625,3.65,4.212
T3179,3.934,3.625,3.65,4.06
T3180,4.012,3.625,3.65,3.984
T3181,4.076,3.625,3.65,3.923
T3182,4.084,3.625,3.65,3.915
T3183,4.076,3.625,3.65,3.923
T3184,4.076,3.625,3.65,3.923
T3185,4.068,3.625,3.65,3.93
T3186,4.004,3.625,3.65,3.991
T3187,3.957,3.625,3.65,4.037
T3188,3.881,3.625,3.65,4.113
T3189,3.745,3.625,3.65,4.258
T3190,3.612,3.625,3.65,4.41
T3191,3.543,3.625,3.65,4.494
T3192,3.488,3.625,3.65,4.563
T3193,3.406,3.625,3.65,4.669
T3194,3.412,3.625,3.65,4.662
T3195,3.458,3.625,3.65,4.601
T3196,3.452,3.625,3.65,4.608
T3197,3.446,3.625,3.65,4.616
T3198,3.506,3.625,3.65,4.54
T3199,3.586,3.625,3.65,4.441
T3200,3.671,3.625,3.65,4.342
T3201,3.711,3.625,3.65,4.296
T3202,3.881,3.625,3.65,4.113
T3203,3.911,3.625,3.65,4.083
T3204,3.83,3.625,3.65,4.166
T3205,3.859,3.625,3.65,4.136
T3206,3.934,3.625,3.65,4.06
T3207,4.02,3.625,3.65,3.976
T3208,4.004,3.625,3.65,3.991
T3209,3.942,3.625,3.65,4.052
T3210,3.874,3.625,3.65,4.121
T3211,3.874,3.625,3.65,4.121
T3212,3.852,3.625,3.65,4.144
T3213,3.631,3.625,3.65,4.387
T3214,3.574,3.625,3.65,4.456
T3215,3.612,3.625,3.65,4.41
T3216,3.58,3.625,3.65,4.448
T3217,3.488,3.625,3.65,4.563
T3218,3.524,3.625,3.65,4.517
T3219,3.488,3.625,3.65,4.563
T3220,3.5,3.625,3.65,4.547
T3221,3.524,3.625,3.65,4.517
T3222,3.536,3.625,3.65,4.502
T3223,3.586,3.625,3.65,4.441
T3224,3.684,3.625,3.65,4.326
T3225,3.766,3.625,3.65,4.235
T3226,3.852,3.625,3.65,4.144
T3227,3.949,3.625,3.65,4.045
T3228,4.044,3.625,3.65,3.953
T3229,4.06,3.625,3.65,3.938
T3230,3.988,3.625,3.65,4.006
T3231,4.036,3.625,3.65,3.961
T3232,4.004,3.625,3.65,3.991
T3233,3.988,3.625,3.65,4.006
T3234,3.972,3.625,3.65,4.022
T3235,3.808,3.625,3.65,4.189
T3236,3.759,3.625,3.65,4.243
T3237,3.704,3.625,3.65,4.304
T3238,3.612,3.625,3.65,4.41
T3239,3.631,3.625,3.65,4.387
T3240,3.605,3.625,3.65,4.418
T3241,3.561,3.625,3.65,4.471
T3242,3.549,3.625,3.65,4.486
T3243,3.536,3.625,3.65,4.502
T3244,3.518,3.625,3.65,4.525
T3245,3.47,3.625,3.65,4.586
T3246,3.446,3.625,3.65,4.616
T3247,3.464,3.625,3.65,4.593
T3248,3.482,3.625,3.65,4.57
T3249,3.446,3.625,3.65,4.616
T3250,3.488,3.625,3.65,4.563
T3251,3.543,3.625,3.65,4.494
T3252,3.599,3.625,3.65,4.426
T3253,3.605,3.625,3.65,4.418
T3254,3.574,3.625,3.65,4.456
T3255,3.536,3.625,3.65,4.502
T3256,3.506,3.625,3.65,4.54
T3257,3.488,3.625,3.65,4.563
T3258,3.464,3.625,3.65,4.593
T3259,3.406,3.625,3.65,4.669
T3260,3.417,3.625,3.65,4.654
T3261,3.361,3.625,3.65,4.73
T3262,3.366,3.625,3.65,4.723
T3263,3.377,3.625,3.65,4.707
T3264,3.377,3.625,3.65,4.707
T3265,3.361,3.625,3.65,4.73
T3266,3.295,3.625,3.65,4.822
T3267,3.253,3.625,3.65,4.883
T3268,3.237,3.625,3.65,4.906
T3269,3.212,3.625,3.65,4.944
T3270,3.232,3.625,3.65,4.913
T3271,3.274,3.625,3.65,4.852
T3272,3.301,3.625,3.65,4.814
T3273,3.339,3.625,3.65,4.761
T3274,3.394,3.625,3.65,4.685
T3275,3.44,3.625,3.65,4.624
T3276,3.458,3.625,3.65,4.601
T3277,3.482,3.625,3.65,4.57
T3278,3.482,3.625,3.65,4.57
T3279,3.53,3.625,3.65,4.509
T3280,3.53,3.625,3.65,4.509
T3281,3.549,3.625,3.65,4.486
T3282,3.543,3.625,3.65,4.494
T3283,3.512,3.625,3.65,4.532
T3284,3.47,3.625,3.65,4.586
T3285,3.389,3.625,3.65,4.692
T3286,3.366,3.625,3.65,4.723
T3287,3.328,3.625,3.65,4.776
T3288,3.295,3.625,3.65,4.822
T3289,3.253,3.625,3.65,4.883
T3290,3.167,3.625,3.65,5.012
T3291,3.128,3.625,3.65,5.073
T3292,3.076,3.625,3.65,5.157
T3293,3.076,3.625,3.65,5.157
T3294,3.137,3.625,3.65,5.058
T3295,3.263,3.625,3.65,4.868
T3296,3.29,3.625,3.65,4.829
T3297,3.311,3.625,3.65,4.799
T3298,3.35,3.625,3.65,4.746
T3299,3.406,3.625,3.65,4.669
T3300,3.446,3.625,3.65,4.616
T3301,3.494,3.625,3.65,4.555
T3302,3.482,3.625,3.65,4.57
T3303,3.458,3.625,3.65,4.601
T3304,3.476,3.625,3.65,4.578
T3305,3.482,3.625,3.65,4.57
T3306,3.47,3.625,3.65,4.586
T3307,3.452,3.625,3.65,4.608
T3308,3.406,3.625,3.65,4.669
T3309,3.383,3.625,3.65,4.7
T3310,3.344,3.625,3.65,4.753
T3311,3.317,3.687,3.65,4.791
T3312,3.274,3.687,3.65,4.852
T3313,3.243,3.687,3.65,4.898
T3314,3.217,3.687,3.65,4.936
T3315,3.248,3.687,3.65,4.89
T3316,3.212,3.687,3.65,4.944
T3317,3.227,3.687,3.65,4.921
T3318,3.361,3.687,3.65,4.73
T3319,3.44,3.687,3.65,4.624
T3320,3.464,3.687,3.65,4.593
T3321,3.518,3.687,3.65,4.525
T3322,3.555,3.687,3.65,4.479
T3323,3.593,3.687,3.65,4.433
T3324,3.618,3.687,3.65,4.403
T3325,3.605,3.687,3.65,4.418
T3326,3.618,3.687,3.65,4.403
T3327,3.657,3.687,3.65,4.357
T3328,3.638,3.687,3.65,4.38
T3329,3.631,3.687,3.65,4.387
T3330,3.612,3.687,3.65,4.41
T3331,3.549,3.687,3.65,4.486
T3332,3.482,3.687,3.65,4.57
T3333,3.429,3.687,3.65,4.639
T3334,3.429,3.687,3.65,4.639
T3335,3.412,3.687,3.65,4.662
T3336,3.394,3.687,3.65,4.685
T3337,3.317,3.687,3.65,4.791
T3338,3.311,3.687,3.65,4.799
T3339,3.258,3.687,3.65,4.875
T3340,3.258,3.687,3.65,4.875
T3341,3.237,3.687,3.65,4.906
T3342,3.361,3.687,3.65,4.73
T3343,3.488,3.687,3.65,4.563
T3344,3.561,3.687,3.65,4.471
T3345,3.625,3.687,3.65,4.395
T3346,3.664,3.687,3.65,4.349
T3347,3.731,3.687,3.65,4.273
T3348,3.787,3.687,3.65,4.212
T3349,3.823,3.687,3.65,4.174
T3350,3.844,3.687,3.65,4.151
T3351,3.874,3.687,3.65,4.121
T3352,3.866,3.687,3.65,4.128
T3353,3.859,3.687,3.65,4.136
T3354,3.852,3.687,3.65,4.144
T3355,3.801,3.687,3.65,4.197
T3356,3.718,3.687,3.65,4.288
T3357,3.631,3.687,3.65,4.387
T3358,3.567,3.687,3.65,4.464
T3359,3.549,3.713,3.687,4.517
T3360,3.518,3.713,3.687,4.555
T3361,3.482,3.713,3.687,4.601
T3362,3.482,3.713,3.687,4.601
T3363,3.482,3.713,3.687,4.601
T3364,3.494,3.713,3.687,4.586
T3365,3.512,3.713,3.687,4.563
T3366,3.53,3.713,3.687,4.54
T3367,3.574,3.713,3.687,4.486
T3368,3.658,3.713,3.687,4.387
T3369,3.739,3.713,3.687,4.296
T3370,3.831,3.713,3.687,4.197
T3371,3.958,3.713,3.687,4.067
T3372,4.061,3.713,3.687,3.968
T3373,4.144,3.713,3.687,3.892
T3374,4.222,3.713,3.687,3.824
T3375,4.239,3.713,3.687,3.808
T3376,4.213,3.713,3.687,3.831
T3377,4.213,3.713,3.687,3.831
T3378,4.195,3.713,3.687,3.846
T3379,4.061,3.713,3.687,3.968
T3380,3.935,3.713,3.687,4.09
T3381,3.853,3.713,3.687,4.174
T3382,3.788,3.713,3.687,4.243
T3383,3.725,3.713,3.687,4.311
T3384,3.658,3.713,3.687,4.387
T3385,3.612,3.713,3.687,4.441
T3386,3.587,3.713,3.687,4.471
T3387,3.58,3.713,3.687,4.479
T3388,3.587,3.713,3.687,4.471
T3389,3.574,3.713,3.687,4.486
T3390,3.625,3.713,3.687,4.426
T3391,3.671,3.713,3.687,4.372
T3392,3.753,3.713,3.687,4.281
T3393,3.942,3.713,3.687,4.083
T3394,4.102,3.713,3.687,3.93
T3395,4.204,3.713,3.687,3.839
T3396,4.248,3.713,3.687,3.801
T3397,4.284,3.713,3.687,3.77
T3398,4.302,3.713,3.687,3.755
T3399,4.302,3.713,3.687,3.755
T3400,4.311,3.713,3.687,3.747
T3401,4.248,3.713,3.687,3.801
T3402,4.094,3.713,3.687,3.938
T3403,4.021,3.713,3.687,4.006
T3404,3.904,3.713,3.687,4.121
T3405,3.816,3.713,3.687,4.212
T3406,3.725,3.713,3.687,4.311
T3407,3.606,3.713,3.687,4.448
T3408,3.561,3.713,3.687,4.502
T3409,3.53,3.713,3.687,4.54
T3410,3.494,3.713,3.687,4.586
T3411,3.494,3.713,3.687,4.586
T3412,3.494,3.713,3.687,4.586
T3413,3.518,3.713,3.687,4.555
T3414,3.524,3.713,3.687,4.547
T3415,3.537,3.713,3.687,4.532
T3416,3.561,3.713,3.687,4.502
T3417,3.606,3.713,3.687,4.448
T3418,3.632,3.713,3.687,4.418
T3419,3.606,3.713,3.687,4.448
T3420,3.651,3.713,3.687,4.395
T3421,3.691,3.713,3.687,4.349
T3422,3.671,3.713,3.687,4.372
T3423,3.606,3.713,3.687,4.448
T3424,3.568,3.713,3.687,4.494
T3425,3.568,3.713,3.687,4.494
T3426,3.549,3.713,3.687,4.517
T3427,3.561,3.713,3.687,4.502
T3428,3.568,3.713,3.687,4.494
T3429,3.568,3.713,3.687,4.494
T3430,3.555,3.713,3.687,4.509
T3431,3.537,3.713,3.687,4.532
T3432,3.524,3.713,3.687,4.547
T3433,3.518,3.713,3.687,4.555
T3434,3.518,3.713,3.687,4.555
T3435,3.518,3.713,3.687,4.555
T3436,3.518,3.713,3.687,4.555
T3437,3.53,3.713,3.687,4.54
T3438,3.549,3.713,3.687,4.517
T3439,3.593,3.713,3.687,4.464
T3440,3.612,3.713,3.687,4.441
T3441,3.632,3.713,3.687,4.418
T3442,3.684,3.713,3.687,4.357
T3443,3.781,3.713,3.687,4.25
T3444,3.753,3.713,3.687,4.281
T3445,3.809,3.713,3.687,4.22
T3446,3.845,3.713,3.687,4.182
T3447,3.867,3.713,3.687,4.159
T3448,3.95,3.713,3.687,4.075
T3449,3.897,3.713,3.687,4.128
T3450,3.795,3.713,3.687,4.235
T3451,3.795,3.713,3.687,4.235
T3452,3.767,3.713,3.687,4.266
T3453,3.711,3.713,3.687,4.326
T3454,3.619,3.713,3.687,4.433
T3455,3.568,3.713,3.687,4.494
T3456,3.606,3.713,3.687,4.448
T3457,3.574,3.713,3.687,4.486
T3458,3.574,3.713,3.687,4.486
T3459,3.518,3.713,3.687,4.555
T3460,3.464,3.713,3.687,4.624
T3461,3.441,3.713,3.687,4.654
T3462,3.47,3.713,3.687,4.616
T3463,3.512,3.713,3.687,4.563
T3464,3.587,3.713,3.687,4.471
T3465,3.645,3.713,3.687,4.403
T3466,3.76,3.713,3.687,4.273
T3467,3.845,3.713,3.687,4.182
T3468,3.86,3.713,3.687,4.166
T3469,3.867,3.713,3.687,4.159
T3470,3.845,3.713,3.687,4.182
T3471,3.845,3.713,3.687,4.182
T3472,3.838,3.713,3.687,4.189
T3473,3.809,3.713,3.687,4.22
T3474,3.774,3.713,3.687,4.258
T3475,3.711,3.713,3.687,4.326
T3476,3.651,3.713,3.687,4.395
T3477,3.587,3.713,3.687,4.471
T3478,3.518,3.713,3.687,4.555
T3479,3.452,3.713,3.687,4.639
T3480,3.458,3.713,3.687,4.631
T3481,3.406,3.713,3.687,4.7
T3482,3.377,3.713,3.687,4.738
T3483,3.355,3.713,3.687,4.768
T3484,3.339,3.713,3.687,4.791
T3485,3.35,3.713,3.687,4.776
T3486,3.389,3.713,3.687,4.723
T3487,3.441,3.713,3.687,4.654
T3488,3.506,3.713,3.687,4.57
T3489,3.561,3.713,3.687,4.502
T3490,3.619,3.713,3.687,4.433
T3491,3.664,3.713,3.687,4.38
T3492,3.698,3.713,3.687,4.342
T3493,3.746,3.713,3.687,4.288
T3494,3.781,3.713,3.687,4.25
T3495,3.816,3.713,3.687,4.212
T3496,3.816,3.713,3.687,4.212
T3497,3.788,3.713,3.687,4.243
T3498,3.76,3.713,3.687,4.273
T3499,3.725,3.713,3.687,4.311
T3500,3.671,3.713,3.687,4.372
T3501,3.593,3.713,3.687,4.464
T3502,3.512,3.713,3.687,4.563
T3503,3.435,3.713,3.687,4.662
T3504,3.435,3.713,3.687,4.662
T3505,3.423,3.713,3.687,4.677
T3506,3.4,3.713,3.687,4.707
T3507,3.366,3.713,3.687,4.753
T3508,3.318,3.809,3.729,4.852
T3509,3.297,3.809,3.729,4.883
T3510,3.425,3.809,3.729,4.707
T3511,3.545,3.809,3.729,4.555
T3512,3.647,3.809,3.729,4.433
T3513,3.728,3.809,3.729,4.342
T3514,3.776,3.809,3.729,4.288
T3515,3.812,3.809,3.729,4.25
T3516,3.834,3.809,3.729,4.227
T3517,3.856,3.809,3.729,4.205
T3518,3.848,3.809,3.729,4.212
T3519,3.848,3.809,3.729,4.212
T3520,3.819,3.809,3.729,4.243
T3521,3.783,3.809,3.729,4.281
T3522,3.748,3.809,3.729,4.319
T3523,3.707,3.809,3.729,4.365
T3524,3.667,3.809,3.729,4.41
T3525,3.602,3.809,3.729,4.486
T3526,3.508,3.809,3.729,4.601
T3527,3.472,3.809,3.729,4.647
T3528,3.431,3.809,3.729,4.7
T3529,3.385,3.809,3.729,4.761
T3530,3.368,3.809,3.729,4.784
T3531,3.374,3.809,3.729,4.776
T3532,3.437,3.809,3.729,4.692
T3533,3.448,3.809,3.729,4.677
