timestep,HOB_EL,HP_AMBIENT,HP_PROCESS,ELECTRIC_CHILLER,FREE_COOLING,HP_RECOVERY
T6636,9.3,9.2,9.2,9.2,9.2,9.2
T6637,9.3,9.2,9.2,9.2,9.2,9.2
T6638,9.3,9.2,9.2,9.2,9.2,9.2
T6639,9.3,9.2,9.2,9.2,9.2,9.2
T6640,9.3,9.2,9.2,9.2,9.2,9.2
T6641,9.3,9.2,9.2,9.2,9.2,9.2
T6642,6.5,6.8,6.8,6.8,6.8,6.8
T6643,6.5,6.8,6.8,6.8,6.8,6.8
T6644,6.5,6.8,6.8,6.8,6.8,6.8
T6645,6.5,6.8,6.8,6.8,6.8,6.8
T6646,6.5,6.8,6.8,6.8,6.8,6.8
T6647,6.5,6.8,6.8,6.8,6.8,6.8
T6648,6.5,6.8,6.8,6.8,6.8,6.8
T6649,6.5,6.8,6.8,6.8,6.8,6.8
T6650,9.3,9.2,9.2,9.2,9.2,9.2
T6651,9.3,9.2,9.2,9.2,9.2,9.2
T6652,9.3,9.2,9.2,9.2,9.2,9.2
T6653,9.3,9.2,9.2,9.2,9.2,9.2
T6654,9.3,9.2,9.2,9.2,9.2,9.2
T6655,9.3,9.2,9.2,9.2,9.2,9.2
T6656,9.3,9.2,9.2,9.2,9.2,9.2
T6657,9.3,9.2,9.2,9.2,9.2,9.2
T6658,9.3,9.2,9.2,9.2,9.2,9.2
T6659,9.3,9.2,9.2,9.2,9.2,9.2
T6660,9.3,9.2,9.2,9.2,9.2,9.2
T6661,9.3,9.2,9.2,9.2,9.2,9.2
T6662,9.3,9.2,9.2,9.2,9.2,9.2
T6663,9.3,9.2,9.2,9.2,9.2,9.2
T6664,9.3,9.2,9.2,9.2,9.2,9.2
T6665,9.3,9.2,9.2,9.2,9.2,9.2
T6666,6.5,6.8,6.8,6.8,6.8,6.8
T6667,6.5,6.8,6.8,6.8,6.8,6.8
T6668,6.5,6.8,6.8,6.8,6.8,6.8
T6669,6.5,6.8,6.8,6.8,6.8,6.8
T6670,6.5,6.8,6.8,6.8,6.8,6.8
T6671,6.5,6.8,6.8,6.8,6.8,6.8
T6672,6.5,6.8,6.8,6.8,6.8,6.8
T6673,6.5,6.8,6.8,6.8,6.8,6.8
T6674,9.3,9.2,9.2,9.2,9.2,9.2
T6675,9.3,9.2,9.2,9.2,9.2,9.2
T6676,9.3,9.2,9.2,9.2,9.2,9.2
T6677,9.3,9.2,9.2,9.2,9.2,9.2
T6678,9.3,9.2,9.2,9.2,9.2,9.2
T6679,9.3,9.2,9.2,9.2,9.2,9.2
T6680,9.3,9.2,9.2,9.2,9.2,9.2
T6681,9.3,9.2,9.2,9.2,9.2,9.2
T6682,9.3,9.2,9.2,9.2,9.2,9.2
T6683,9.3,9.2,9.2,9.2,9.2,9.2
T6684,9.3,9.2,9.2,9.2,9.2,9.2
T6685,9.3,9.2,9.2,9.2,9.2,9.2
T6686,9.3,9.2,9.2,9.2,9.2,9.2
T6687,9.3,9.2,9.2,9.2,9.2,9.2
T6688,9.3,9.2,9.2,9.2,9.2,9.2
T6689,9.3,9.2,9.2,9.2,9.2,9.2
T6690,6.5,6.8,6.8,6.8,6.8,6.8
T6691,6.5,6.8,6.8,6.8,6.8,6.8
T6692,6.5,6.8,6.8,6.8,6.8,6.8
T6693,6.5,6.8,6.8,6.8,6.8,6.8
T6694,6.5,6.8,6.8,6.8,6.8,6.8
T6695,6.5,6.8,6.8,6.8,6.8,6.8
T6696,6.5,6.8,6.8,6.8,6.8,6.8
T6697,6.5,6.8,6.8,6.8,6.8,6.8
T6698,9.3,9.2,9.2,9.2,9.2,9.2
T6699,9.3,9.2,9.2,9.2,9.2,9.2
T6700,9.3,9.2,9.2,9.2,9.2,9.2
T6701,9.3,9.2,9.2,9.2,9.2,9.2
T6702,9.3,9.2,9.2,9.2,9.2,9.2
T6703,9.3,9.2,9.2,9.2,9.2,9.2
T6704,9.3,9.2,9.2,9.2,9.2,9.2
T6705,9.3,9.2,9.2,9.2,9.2,9.2
T6706,9.3,9.2,9.2,9.2,9.2,9.2
T6707,9.3,9.2,9.2,9.2,9.2,9.2
T6708,9.3,9.2,9.2,9.2,9.2,9.2
T6709,9.3,9.2,9.2,9.2,9.2,9.2
T6710,9.3,9.2,9.2,9.2,9.2,9.2
T6711,9.3,9.2,9.2,9.2,9.2,9.2
T6712,9.3,9.2,9.2,9.2,9.2,9.2
T6713,9.3,9.2,9.2,9.2,9.2,9.2
T6714,6.5,6.8,6.8,6.8,6.8,6.8
T6715,6.5,6.8,6.8,6.8,6.8,6.8
T6716,6.5,6.8,6.8,6.8,6.8,6.8
T6717,6.5,6.8,6.8,6.8,6.8,6.8
T6718,6.5,6.8,6.8,6.8,6.8,6.8
T6719,6.5,6.8,6.8,6.8,6.8,6.8
T6720,6.5,6.8,6.8,6.8,6.8,6.8
T6721,6.5,6.8,6.8,6.8,6.8,6.8
T6722,9.3,9.2,9.2,9.2,9.2,9.2
T6723,9.3,9.2,9.2,9.2,9.2,9.2
T6724,9.3,9.2,9.2,9.2,9.2,9.2
T6725,9.3,9.2,9.2,9.2,9.2,9.2
T6726,9.3,9.2,9.2,9.2,9.2,9.2
T6727,9.3,9.2,9.2,9.2,9.2,9.2
T6728,9.3,9.2,9.2,9.2,9.2,9.2
T6729,9.3,9.2,9.2,9.2,9.2,9.2
T6730,9.3,9.2,9.2,9.2,9.2,9.2
T6731,9.3,9.2,9.2,9.2,9.2,9.2
T6732,9.3,9.2,9.2,9.2,9.2,9.2
T6733,9.3,9.2,9.2,9.2,9.2,9.2
T6734,9.3,9.2,9.2,9.2,9.2,9.2
T6735,9.3,9.2,9.2,9.2,9.2,9.2
T6736,9.3,9.2,9.2,9.2,9.2,9.2
T6737,9.3,9.2,9.2,9.2,9.2,9.2
T6738,6.5,6.8,6.8,6.8,6.8,6.8
T6739,6.5,6.8,6.8,6.8,6.8,6.8
T6740,6.5,6.8,6.8,6.8,6.8,6.8
T6741,6.5,6.8,6.8,6.8,6.8,6.8
T6742,6.5,6.8,6.8,6.8,6.8,6.8
T6743,6.5,6.8,6.8,6.8,6.8,6.8
T6744,6.5,6.8,6.8,6.8,6.8,6.8
T6745,6.5,6.8,6.8,6.8,6.8,6.8
T6746,9.3,9.2,9.2,9.2,9.2,9.2
T6747,9.3,9.2,9.2,9.2,9.2,9.2
T6748,9.3,9.2,9.2,9.2,9.2,9.2
T6749,9.3,9.2,9.2,9.2,9.2,9.2
T6750,9.3,9.2,9.2,9.2,9.2,9.2
T6751,9.3,9.2,9.2,9.2,9.2,9.2
T6752,9.3,9.2,9.2,9.2,9.2,9.2
T6753,9.3,9.2,9.2,9.2,9.2,9.2
T6754,9.3,9.2,9.2,9.2,9.2,9.2
T6755,9.3,9.2,9.2,9.2,9.2,9.2
T6756,9.3,9.2,9.2,9.2,9.2,9.2
T6757,9.3,9.2,9.2,9.2,9.2,9.2
T6758,9.3,9.2,9.2,9.2,9.2,9.2
T6759,9.3,9.2,9.2,9.2,9.2,9.2
T6760,9.3,9.2,9.2,9.2,9.2,9.2
T6761,9.3,9.2,9.2,9.2,9.2,9.2
T6762,6.5,6.8,6.8,6.8,6.8,6.8
T6763,6.5,6.8,6.8,6.8,6.8,6.8
T6764,6.5,6.8,6.8,6.8,6.8,6.8
T6765,6.5,6.8,6.8,6.8,6.8,6.8
T6766,6.5,6.8,6.8,6.8,6.8,6.8
T6767,6.5,6.8,6.8,6.8,6.8,6.8
T6768,6.5,6.8,6.8,6.8,6.8,6.8
T6769,6.5,6.8,6.8,6.8,6.8,6.8
T6770,9.3,9.2,9.2,9.2,9.2,9.2
T6771,9.3,9.2,9.2,9.2,9.2,9.2
T6772,9.3,9.2,9.2,9.2,9.2,9.2
T6773,9.3,9.2,9.2,9.2,9.2,9.2
T6774,9.3,9.2,9.2,9.2,9.2,9.2
T6775,9.3,9.2,9.2,9.2,9.2,9.2
T6776,9.3,9.2,9.2,9.2,9.2,9.2
T6777,9.3,9.2,9.2,9.2,9.2,9.2
T6778,9.3,9.2,9.2,9.2,9.2,9.2
T6779,9.3,9.2,9.2,9.2,9.2,9.2
T6780,9.3,9.2,9.2,9.2,9.2,9.2
T6781,9.3,9.2,9.2,9.2,9.2,9.2
T6782,9.3,9.2,9.2,9.2,9.2,9.2
T6783,9.3,9.2,9.2,9.2,9.2,9.2
T6784,9.3,9.2,9.2,9.2,9.2,9.2
T6785,9.3,9.2,9.2,9.2,9.2,9.2
T6786,6.5,6.8,6.8,6.8,6.8,6.8
T6787,6.5,6.8,6.8,6.8,6.8,6.8
T6788,6.5,6.8,6.8,6.8,6.8,6.8
T6789,6.5,6.8,6.8,6.8,6.8,6.8
T6790,6.5,6.8,6.8,6.8,6.8,6.8
T6791,6.5,6.8,6.8,6.8,6.8,6.8
T6792,6.5,6.8,6.8,6.8,6.8,6.8
T6793,6.5,6.8,6.8,6.8,6.8,6.8
T6794,9.3,9.2,9.2,9.2,9.2,9.2
T6795,9.3,9.2,9.2,9.2,9.2,9.2
T6796,9.3,9.2,9.2,9.2,9.2,9.2
T6797,9.3,9.2,9.2,9.2,9.2,9.2
T6798,9.3,9.2,9.2,9.2,9.2,9.2
T6799,9.3,9.2,9.2,9.2,9.2,9.2
T6800,9.3,9.2,9.2,9.2,9.2,9.2
T6801,9.3,9.2,9.2,9.2,9.2,9.2
T6802,9.3,9.2,9.2,9.2,9.2,9.2
T6803,9.3,9.2,9.2,9.2,9.2,9.2
T6804,9.3,9.2,9.2,9.2,9.2,9.2
T6805,9.3,9.2,9.2,9.2,9.2,9.2
T6806,9.3,9.2,9.2,9.2,9.2,9.2
T6807,9.3,9.2,9.2,9.2,9.2,9.2
T6808,9.3,9.2,9.2,9.2,9.2,9.2
T6809,9.3,9.2,9.2,9.2,9.2,9.2
T6810,6.5,6.8,6.8,6.8,6.8,6.8
T6811,6.5,6.8,6.8,6.8,6.8,6.8
T6812,6.5,6.8,6.8,6.8,6.8,6.8
T6813,6.5,6.8,6.8,6.8,6.8,6.8
T6814,6.5,6.8,6.8,6.8,6.8,6.8
T6815,6.5,6.8,6.8,6.8,6.8,6.8
T6816,6.5,6.8,6.8,6.8,6.8,6.8
T6817,6.5,6.8,6.8,6.8,6.8,6.8
T6818,9.3,9.2,9.2,9.2,9.2,9.2
T6819,9.3,9.2,9.2,9.2,9.2,9.2
T6820,9.3,9.2,9.2,9.2,9.2,9.2
T6821,9.3,9.2,9.2,9.2,9.2,9.2
T6822,9.3,9.2,9.2,9.2,9.2,9.2
T6823,9.3,9.2,9.2,9.2,9.2,9.2
T6824,9.3,9.2,9.2,9.2,9.2,9.2
T6825,9.3,9.2,9.2,9.2,9.2,9.2
T6826,9.3,9.2,9.2,9.2,9.2,9.2
T6827,9.3,9.2,9.2,9.2,9.2,9.2
T6828,9.3,9.2,9.2,9.2,9.2,9.2
T6829,9.3,9.2,9.2,9.2,9.2,9.2
T6830,9.3,9.2,9.2,9.2,9.2,9.2
T6831,9.3,9.2,9.2,9.2,9.2,9.2
T6832,9.3,9.2,9.2,9.2,9.2,9.2
T6833,9.3,9.2,9.2,9.2,9.2,9.2
T6834,6.5,6.8,6.8,6.8,6.8,6.8
T6835,6.5,6.8,6.8,6.8,6.8,6.8
T6836,6.5,6.8,6.8,6.8,6.8,6.8
T6837,6.5,6.8,6.8,6.8,6.8,6.8
T6838,6.5,6.8,6.8,6.8,6.8,6.8
T6839,6.5,6.8,6.8,6.8,6.8,6.8
T6840,6.5,6.8,6.8,6.8,6.8,6.8
T6841,6.5,6.8,6.8,6.8,6.8,6.8
T6842,9.3,9.2,9.2,9.2,9.2,9.2
T6843,9.3,9.2,9.2,9.2,9.2,9.2
T6844,9.3,9.2,9.2,9.2,9.2,9.2
T6845,9.3,9.2,9.2,9.2,9.2,9.2
T6846,9.3,9.2,9.2,9.2,9.2,9.2
T6847,9.3,9.2,9.2,9.2,9.2,9.2
T6848,9.3,9.2,9.2,9.2,9.2,9.2
T6849,9.3,9.2,9.2,9.2,9.2,9.2
T6850,9.3,9.2,9.2,9.2,9.2,9.2
T6851,9.3,9.2,9.2,9.2,9.2,9.2
T6852,9.3,9.2,9.2,9.2,9.2,9.2
T6853,9.3,9.2,9.2,9.2,9.2,9.2
T6854,9.3,9.2,9.2,9.2,9.2,9.2
T6855,9.3,9.2,9.2,9.2,9.2,9.2
T6856,9.3,9.2,9.2,9.2,9.2,9.2
T6857,9.3,9.2,9.2,9.2,9.2,9.2
T6858,6.5,6.8,6.8,6.8,6.8,6.8
T6859,6.5,6.8,6.8,6.8,6.8,6.8
T6860,6.5,6.8,6.8,6.8,6.8,6.8
T6861,6.5,6.8,6.8,6.8,6.8,6.8
T6862,6.5,6.8,6.8,6.8,6.8,6.8
T6863,6.5,6.8,6.8,6.8,6.8,6.8
T6864,6.5,6.8,6.8,6.8,6.8,6.8
T6865,6.5,6.8,6.8,6.8,6.8,6.8
T6866,9.3,9.2,9.2,9.2,9.2,9.2
T6867,9.3,9.2,9.2,9.2,9.2,9.2
T6868,9.3,9.2,9.2,9.2,9.2,9.2
T6869,9.3,9.2,9.2,9.2,9.2,9.2
T6870,9.3,9.2,9.2,9.2,9.2,9.2
T6871,9.3,9.2,9.2,9.2,9.2,9.2
T6872,9.3,9.2,9.2,9.2,9.2,9.2
T6873,9.3,9.2,9.2,9.2,9.2,9.2
T6874,9.3,9.2,9.2,9.2,9.2,9.2
T6875,9.3,9.2,9.2,9.2,9.2,9.2
T6876,9.3,9.2,9.2,9.2,9.2,9.2
T6877,9.3,9.2,9.2,9.2,9.2,9.2
T6878,9.3,9.2,9.2,9.2,9.2,9.2
T6879,9.3,9.2,9.2,9.2,9.2,9.2
T6880,9.3,9.2,9.2,9.2,9.2,9.2
T6881,9.3,9.2,9.2,9.2,9.2,9.2
T6882,6.5,6.8,6.8,6.8,6.8,6.8
T6883,6.5,6.8,6.8,6.8,6.8,6.8
T6884,6.5,6.8,6.8,6.8,6.8,6.8
T6885,6.5,6.8,6.8,6.8,6.8,6.8
T6886,6.5,6.8,6.8,6.8,6.8,6.8
T6887,6.5,6.8,6.8,6.8,6.8,6.8
T6888,6.5,6.8,6.8,6.8,6.8,6.8
T6889,6.5,6.8,6.8,6.8,6.8,6.8
T6890,9.3,9.2,9.2,9.2,9.2,9.2
T6891,9.3,9.2,9.2,9.2,9.2,9.2
T6892,9.3,9.2,9.2,9.2,9.2,9.2
T6893,9.3,9.2,9.2,9.2,9.2,9.2
T6894,9.3,9.2,9.2,9.2,9.2,9.2
T6895,9.3,9.2,9.2,9.2,9.2,9.2
T6896,9.3,9.2,9.2,9.2,9.2,9.2
T6897,9.3,9.2,9.2,9.2,9.2,9.2
T6898,9.3,9.2,9.2,9.2,9.2,9.2
T6899,9.3,9.2,9.2,9.2,9.2,9.2
T6900,9.3,9.2,9.2,9.2,9.2,9.2
T6901,9.3,9.2,9.2,9.2,9.2,9.2
T6902,9.3,9.2,9.2,9.2,9.2,9.2
T6903,9.3,9.2,9.2,9.2,9.2,9.2
T6904,9.3,9.2,9.2,9.2,9.2,9.2
T6905,9.3,9.2,9.2,9.2,9.2,9.2
T6906,6.5,6.8,6.8,6.8,6.8,6.8
T6907,6.5,6.8,6.8,6.8,6.8,6.8
T6908,6.5,6.8,6.8,6.8,6.8,6.8
T6909,6.5,6.8,6.8,6.8,6.8,6.8
T6910,6.5,6.8,6.8,6.8,6.8,6.8
T6911,6.5,6.8,6.8,6.8,6.8,6.8
T6912,6.5,6.8,6.8,6.8,6.8,6.8
T6913,6.5,6.8,6.8,6.8,6.8,6.8
T6914,9.3,9.2,9.2,9.2,9.2,9.2
T6915,9.3,9.2,9.2,9.2,9.2,9.2
T6916,9.3,9.2,9.2,9.2,9.2,9.2
T6917,9.3,9.2,9.2,9.2,9.2,9.2
T6918,9.3,9.2,9.2,9.2,9.2,9.2
T6919,9.3,9.2,9.2,9.2,9.2,9.2
T6920,9.3,9.2,9.2,9.2,9.2,9.2
T6921,9.3,9.2,9.2,9.2,9.2,9.2
T6922,9.3,9.2,9.2,9.2,9.2,9.2
T6923,9.3,9.2,9.2,9.2,9.2,9.2
T6924,9.3,9.2,9.2,9.2,9.2,9.2
T6925,9.3,9.2,9.2,9.2,9.2,9.2
T6926,9.3,9.2,9.2,9.2,9.2,9.2
T6927,9.3,9.2,9.2,9.2,9.2,9.2
T6928,9.3,9.2,9.2,9.2,9.2,9.2
T6929,9.3,9.2,9.2,9.2,9.2,9.2
T6930,6.5,6.8,6.8,6.8,6.8,6.8
T6931,6.5,6.8,6.8,6.8,6.8,6.8
T6932,6.5,6.8,6.8,6.8,6.8,6.8
T6933,6.5,6.8,6.8,6.8,6.8,6.8
T6934,6.5,6.8,6.8,6.8,6.8,6.8
T6935,6.5,6.8,6.8,6.8,6.8,6.8
T6936,6.5,6.8,6.8,6.8,6.8,6.8
T6937,6.5,6.8,6.8,6.8,6.8,6.8
T6938,9.3,9.2,9.2,9.2,9.2,9.2
T6939,9.3,9.2,9.2,9.2,9.2,9.2
T6940,9.3,9.2,9.2,9.2,9.2,9.2
T6941,9.3,9.2,9.2,9.2,9.2,9.2
T6942,9.3,9.2,9.2,9.2,9.2,9.2
T6943,9.3,9.2,9.2,9.2,9.2,9.2
T6944,9.3,9.2,9.2,9.2,9.2,9.2
T6945,9.3,9.2,9.2,9.2,9.2,9.2
T6946,9.3,9.2,9.2,9.2,9.2,9.2
T6947,9.3,9.2,9.2,9.2,9.2,9.2
T6948,9.3,9.2,9.2,9.2,9.2,9.2
T6949,9.3,9.2,9.2,9.2,9.2,9.2
T6950,9.3,9.2,9.2,9.2,9.2,9.2
T6951,9.3,9.2,9.2,9.2,9.2,9.2
T6952,9.3,9.2,9.2,9.2,9.2,9.2
T6953,9.3,9.2,9.2,9.2,9.2,9.2
T6954,6.5,6.8,6.8,6.8,6.8,6.8
T6955,6.5,6.8,6.8,6.8,6.8,6.8
T6956,6.5,6.8,6.8,6.8,6.8,6.8
T6957,6.5,6.8,6.8,6.8,6.8,6.8
T6958,6.5,6.8,6.8,6.8,6.8,6.8
T6959,6.5,6.8,6.8,6.8,6.8,6.8
T6960,6.5,6.8,6.8,6.8,6.8,6.8
T6961,6.5,6.8,6.8,6.8,6.8,6.8
T6962,9.3,9.2,9.2,9.2,9.2,9.2
T6963,9.3,9.2,9.2,9.2,9.2,9.2
T6964,9.3,9.2,9.2,9.2,9.2,9.2
T6965,9.3,9.2,9.2,9.2,9.2,9.2
T6966,9.3,9.2,9.2,9.2,9.2,9.2
T6967,9.3,9.2,9.2,9.2,9.2,9.2
T6968,9.3,9.2,9.2,9.2,9.2,9.2
T6969,9.3,9.2,9.2,9.2,9.2,9.2
T6970,9.3,9.2,9.2,9.2,9.2,9.2
T6971,9.3,9.2,9.2,9.2,9.2,9.2
T6972,9.3,9.2,9.2,9.2,9.2,9.2
T6973,9.3,9.2,9.2,9.2,9.2,9.2
T6974,9.3,9.2,9.2,9.2,9.2,9.2
T6975,9.3,9.2,9.2,9.2,9.2,9.2
T6976,9.3,9.2,9.2,9.2,9.2,9.2
T6977,9.3,9.2,9.2,9.2,9.2,9.2
T6978,6.5,6.8,6.8,6.8,6.8,6.8
T6979,6.5,6.8,6.8,6.8,6.8,6.8
T6980,6.5,6.8,6.8,6.8,6.8,6.8
T6981,6.5,6.8,6.8,6.8,6.8,6.8
T6982,6.5,6.8,6.8,6.8,6.8,6.8
T6983,6.5,6.8,6.8,6.8,6.8,6.8
T6984,6.5,6.8,6.8,6.8,6.8,6.8
T6985,6.5,6.8,6.8,6.8,6.8,6.8
T6986,9.3,9.2,9.2,9.2,9.2,9.2
T6987,9.3,9.2,9.2,9.2,9.2,9.2
T6988,9.3,9.2,9.2,9.2,9.2,9.2
T6989,9.3,9.2,9.2,9.2,9.2,9.2
T6990,9.3,9.2,9.2,9.2,9.2,9.2
T6991,9.3,9.2,9.2,9.2,9.2,9.2
T6992,9.3,9.2,9.2,9.2,9.2,9.2
T6993,9.3,9.2,9.2,9.2,9.2,9.2
T6994,9.3,9.2,9.2,9.2,9.2,9.2
T6995,9.3,9.2,9.2,9.2,9.2,9.2
T6996,9.3,9.2,9.2,9.2,9.2,9.2
T6997,9.3,9.2,9.2,9.2,9.2,9.2
T6998,9.3,9.2,9.2,9.2,9.2,9.2
T6999,9.3,9.2,9.2,9.2,9.2,9.2
T7000,9.3,9.2,9.2,9.2,9.2,9.2
T7001,9.3,9.2,9.2,9.2,9.2,9.2
T7002,6.5,6.8,6.8,6.8,6.8,6.8
T7003,6.5,6.8,6.8,6.8,6.8,6.8
T7004,6.5,6.8,6.8,6.8,6.8,6.8
T7005,6.5,6.8,6.8,6.8,6.8,6.8
T7006,6.5,6.8,6.8,6.8,6.8,6.8
T7007,6.5,6.8,6.8,6.8,6.8,6.8
T7008,6.5,6.8,6.8,6.8,6.8,6.8
T7009,6.5,6.8,6.8,6.8,6.8,6.8
T7010,9.3,9.2,9.2,9.2,9.2,9.2
T7011,9.3,9.2,9.2,9.2,9.2,9.2
T7012,9.3,9.2,9.2,9.2,9.2,9.2
T7013,9.3,9.2,9.2,9.2,9.2,9.2
T7014,9.3,9.2,9.2,9.2,9.2,9.2
T7015,9.3,9.2,9.2,9.2,9.2,9.2
T7016,9.3,9.2,9.2,9.2,9.2,9.2
T7017,9.3,9.2,9.2,9.2,9.2,9.2
T7018,9.3,9.2,9.2,9.2,9.2,9.2
T7019,9.3,9.2,9.2,9.2,9.2,9.2
T7020,9.3,9.2,9.2,9.2,9.2,9.2
T7021,9.3,9.2,9.2,9.2,9.2,9.2
T7022,9.3,9.2,9.2,9.2,9.2,9.2
T7023,9.3,9.2,9.2,9.2,9.2,9.2
T7024,9.3,9.2,9.2,9.2,9.2,9.2
T7025,9.3,9.2,9.2,9.2,9.2,9.2
T7026,6.5,6.8,6.8,6.8,6.8,6.8
T7027,6.5,6.8,6.8,6.8,6.8,6.8
T7028,6.5,6.8,6.8,6.8,6.8,6.8
T7029,6.5,6.8,6.8,6.8,6.8,6.8
T7030,6.5,6.8,6.8,6.8,6.8,6.8
T7031,6.5,6.8,6.8,6.8,6.8,6.8
T7032,6.5,6.8,6.8,6.8,6.8,6.8
T7033,6.5,6.8,6.8,6.8,6.8,6.8
T7034,9.3,9.2,9.2,9.2,9.2,9.2
T7035,9.3,9.2,9.2,9.2,9.2,9.2
T7036,9.3,9.2,9.2,9.2,9.2,9.2
T7037,9.3,9.2,9.2,9.2,9.2,9.2
T7038,9.3,9.2,9.2,9.2,9.2,9.2
T7039,9.3,9.2,9.2,9.2,9.2,9.2
T7040,9.3,9.2,9.2,9.2,9.2,9.2
T7041,9.3,9.2,9.2,9.2,9.2,9.2
T7042,9.3,9.2,9.2,9.2,9.2,9.2
T7043,9.3,9.2,9.2,9.2,9.2,9.2
T7044,9.3,9.2,9.2,9.2,9.2,9.2
T7045,9.3,9.2,9.2,9.2,9.2,9.2
T7046,9.3,9.2,9.2,9.2,9.2,9.2
T7047,9.3,9.2,9.2,9.2,9.2,9.2
T7048,9.3,9.2,9.2,9.2,9.2,9.2
T7049,9.3,9.2,9.2,9.2,9.2,9.2
T7050,6.5,6.8,6.8,6.8,6.8,6.8
T7051,6.5,6.8,6.8,6.8,6.8,6.8
T7052,6.5,6.8,6.8,6.8,6.8,6.8
T7053,6.5,6.8,6.8,6.8,6.8,6.8
T7054,6.5,6.8,6.8,6.8,6.8,6.8
T7055,6.5,6.8,6.8,6.8,6.8,6.8
T7056,6.5,6.8,6.8,6.8,6.8,6.8
T7057,6.5,6.8,6.8,6.8,6.8,6.8
T7058,9.3,9.2,9.2,9.2,9.2,9.2
T7059,9.3,9.2,9.2,9.2,9.2,9.2
T7060,9.3,9.2,9.2,9.2,9.2,9.2
T7061,9.3,9.2,9.2,9.2,9.2,9.2
T7062,9.3,9.2,9.2,9.2,9.2,9.2
T7063,9.3,9.2,9.2,9.2,9.2,9.2
T7064,9.3,9.2,9.2,9.2,9.2,9.2
T7065,9.3,9.2,9.2,9.2,9.2,9.2
T7066,9.3,9.2,9.2,9.2,9.2,9.2
T7067,9.3,9.2,9.2,9.2,9.2,9.2
T7068,9.3,9.2,9.2,9.2,9.2,9.2
T7069,9.3,9.2,9.2,9.2,9.2,9.2
T7070,9.3,9.2,9.2,9.2,9.2,9.2
T7071,9.3,9.2,9.2,9.2,9.2,9.2
T7072,9.3,9.2,9.2,9.2,9.2,9.2
T7073,9.3,9.2,9.2,9.2,9.2,9.2
T7074,6.5,6.8,6.8,6.8,6.8,6.8
T7075,6.5,6.8,6.8,6.8,6.8,6.8
T7076,6.5,6.8,6.8,6.8,6.8,6.8
T7077,6.5,6.8,6.8,6.8,6.8,6.8
T7078,6.5,6.8,6.8,6.8,6.8,6.8
T7079,6.5,6.8,6.8,6.8,6.8,6.8
T7080,6.5,6.8,6.8,6.8,6.8,6.8
T7081,6.5,6.8,6.8,6.8,6.8,6.8
T7082,9.3,9.2,9.2,9.2,9.2,9.2
T7083,9.3,9.2,9.2,9.2,9.2,9.2
T7084,9.3,9.2,9.2,9.2,9.2,9.2
T7085,9.3,9.2,9.2,9.2,9.2,9.2
T7086,9.3,9.2,9.2,9.2,9.2,9.2
T7087,9.3,9.2,9.2,9.2,9.2,9.2
T7088,9.3,9.2,9.2,9.2,9.2,9.2
T7089,9.3,9.2,9.2,9.2,9.2,9.2
T7090,9.3,9.2,9.2,9.2,9.2,9.2
T7091,9.3,9.2,9.2,9.2,9.2,9.2
T7092,9.3,9.2,9.2,9.2,9.2,9.2
T7093,9.3,9.2,9.2,9.2,9.2,9.2
T7094,9.3,9.2,9.2,9.2,9.2,9.2
T7095,9.3,9.2,9.2,9.2,9.2,9.2
T7096,9.3,9.2,9.2,9.2,9.2,9.2
T7097,9.3,9.2,9.2,9.2,9.2,9.2
T7098,6.5,6.8,6.8,6.8,6.8,6.8
T7099,6.5,6.8,6.8,6.8,6.8,6.8
T7100,6.5,6.8,6.8,6.8,6.8,6.8
T7101,6.5,6.8,6.8,6.8,6.8,6.8
T7102,6.5,6.8,6.8,6.8,6.8,6.8
T7103,6.5,6.8,6.8,6.8,6.8,6.8
T7104,6.5,6.8,6.8,6.8,6.8,6.8
T7105,6.5,6.8,6.8,6.8,6.8,6.8
T7106,9.3,9.2,9.2,9.2,9.2,9.2
T7107,9.3,9.2,9.2,9.2,9.2,9.2
T7108,9.3,9.2,9.2,9.2,9.2,9.2
T7109,9.3,9.2,9.2,9.2,9.2,9.2
T7110,9.3,9.2,9.2,9.2,9.2,9.2
T7111,9.3,9.2,9.2,9.2,9.2,9.2
T7112,9.3,9.2,9.2,9.2,9.2,9.2
T7113,9.3,9.2,9.2,9.2,9.2,9.2
T7114,9.3,9.2,9.2,9.2,9.2,9.2
T7115,9.3,9.2,9.2,9.2,9.2,9.2
T7116,9.3,9.2,9.2,9.2,9.2,9.2
T7117,9.3,9.2,9.2,9.2,9.2,9.2
T7118,9.3,9.2,9.2,9.2,9.2,9.2
T7119,9.3,9.2,9.2,9.2,9.2,9.2
T7120,9.3,9.2,9.2,9.2,9.2,9.2
T7121,9.3,9.2,9.2,9.2,9.2,9.2
T7122,6.5,6.8,6.8,6.8,6.8,6.8
T7123,6.5,6.8,6.8,6.8,6.8,6.8
T7124,6.5,6.8,6.8,6.8,6.8,6.8
T7125,6.5,6.8,6.8,6.8,6.8,6.8
T7126,6.5,6.8,6.8,6.8,6.8,6.8
T7127,6.5,6.8,6.8,6.8,6.8,6.8
T7128,6.5,6.8,6.8,6.8,6.8,6.8
T7129,6.5,6.8,6.8,6.8,6.8,6.8
T7130,9.3,9.2,9.2,9.2,9.2,9.2
T7131,9.3,9.2,9.2,9.2,9.2,9.2
T7132,9.3,9.2,9.2,9.2,9.2,9.2
