,AMV3,AVV1,AVV2,AMV1,AMV4,ARC,ARGO5,ARGO6,HCV7,HCV8,KKV7,KKV8,VF5,VF6,HOB_BG,HOB_EL,HOB_FO,HOB_GO,HOB_NG,HOB_WP,HOB_WW,EH,HP
T6477,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,21.66,29.60,47.22,22.32,34.92,12.07,0.00,21.66
T6478,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,19.18,29.60,47.22,22.32,34.92,12.07,0.00,19.18
T6479,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,17.98,29.60,47.22,22.32,34.92,12.07,0.00,17.98
T6480,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,20.09,29.60,47.22,22.32,34.92,12.07,0.00,20.09
T6481,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,21.07,29.60,47.22,22.32,34.92,12.07,0.00,21.07
T6482,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,21.84,29.60,47.22,22.32,34.92,12.07,0.00,21.84
T6483,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,23.28,29.60,47.22,22.32,34.92,12.07,0.00,23.28
T6484,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,29.16,29.60,47.22,22.32,34.92,12.07,0.00,29.16
T6485,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,51.91,29.60,47.22,22.32,34.92,12.07,0.00,51.91
T6486,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,60.96,29.60,47.22,22.32,34.92,12.07,0.00,60.96
T6487,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,66.02,29.60,47.22,22.32,34.92,12.07,0.00,66.02
T6488,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,63.22,29.60,47.22,22.32,34.92,12.07,0.00,63.22
T6489,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,59.72,29.60,47.22,22.32,34.92,12.07,0.00,59.72
T6490,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,58.66,29.60,47.22,22.32,34.92,12.07,0.00,58.66
T6491,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,56.53,29.60,47.22,22.32,34.92,12.07,0.00,56.53
T6492,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,55.26,29.60,47.22,22.32,34.92,12.07,0.00,55.26
T6493,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,52.15,29.60,47.22,22.32,34.92,12.07,0.00,52.15
T6494,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,53.27,29.60,47.22,22.32,34.92,12.07,0.00,53.27
T6495,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,54.19,29.60,47.22,22.32,34.92,12.07,0.00,54.19
T6496,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,59.23,29.60,47.22,22.32,34.92,12.07,0.00,59.23
T6497,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,67.39,29.60,47.22,22.32,34.92,12.07,0.00,67.39
T6498,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,86.24,29.60,47.22,22.32,34.92,12.07,0.00,86.24
T6499,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,63.68,29.60,47.22,22.32,34.92,12.07,0.00,63.68
T6500,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,57.95,29.60,47.22,22.32,34.92,12.07,0.00,57.95
T6501,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,51.38,29.60,47.22,22.32,34.92,12.07,0.00,51.38
T6502,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,45.21,29.60,47.22,22.32,34.92,12.07,0.00,45.21
T6503,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,43.22,29.60,47.22,22.32,34.92,12.07,0.00,43.22
T6504,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,42.83,29.60,47.22,22.32,34.92,12.07,0.00,42.83
T6505,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,42.53,29.60,47.22,22.32,34.92,12.07,0.00,42.53
T6506,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,40.19,29.60,47.22,22.32,34.92,12.07,0.00,40.19
T6507,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,41.85,29.60,47.22,22.32,34.92,12.07,0.00,41.85
T6508,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,45.16,29.60,47.22,22.32,34.92,12.07,0.00,45.16
T6509,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,56.90,29.60,47.22,22.32,34.92,12.07,0.00,56.90
T6510,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,74.00,29.60,47.22,22.32,34.92,12.07,0.00,74.00
T6511,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,94.50,29.60,47.22,22.32,34.92,12.07,0.00,94.50
T6512,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,85.26,29.60,47.22,22.32,34.92,12.07,0.00,85.26
T6513,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,77.96,29.60,47.22,22.32,34.92,12.07,0.00,77.96
T6514,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,74.38,29.60,47.22,22.32,34.92,12.07,0.00,74.38
T6515,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,67.31,29.60,47.22,22.32,34.92,12.07,0.00,67.31
T6516,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,62.77,29.60,47.22,22.32,34.92,12.07,0.00,62.77
T6517,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,57.00,29.60,47.22,22.32,34.92,12.07,0.00,57.00
T6518,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,58.47,29.60,47.22,22.32,34.92,12.07,0.00,58.47
T6519,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,62.65,29.60,47.22,22.32,34.92,12.07,0.00,62.65
T6520,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,68.94,29.60,47.22,22.32,34.92,12.07,0.00,68.94
T6521,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,80.38,29.60,47.22,22.32,34.92,12.07,0.00,80.38
T6522,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,134.61,29.60,47.22,22.32,34.92,12.07,0.00,134.61
T6523,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,79.21,29.60,47.22,22.32,34.92,12.07,0.00,79.21
T6524,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,63.18,29.60,47.22,22.32,34.92,12.07,0.00,63.18
T6525,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,54.64,29.60,47.22,22.32,34.92,12.07,0.00,54.64
T6526,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,50.82,29.60,47.22,22.32,34.92,12.07,0.00,50.82
T6527,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,46.91,29.60,47.22,22.32,34.92,12.07,0.00,46.91
T6528,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,47.19,29.60,47.22,22.32,34.92,12.07,0.00,47.19
T6529,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,45.43,29.60,47.22,22.32,34.92,12.07,0.00,45.43
T6530,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,43.54,29.60,47.22,22.32,34.92,12.07,0.00,43.54
T6531,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,43.47,29.60,47.22,22.32,34.92,12.07,0.00,43.47
T6532,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,47.26,29.60,47.22,22.32,34.92,12.07,0.00,47.26
T6533,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,56.44,29.60,47.22,22.32,34.92,12.07,0.00,56.44
T6534,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,67.82,29.60,47.22,22.32,34.92,12.07,0.00,67.82
T6535,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,78.98,29.60,47.22,22.32,34.92,12.07,0.00,78.98
T6536,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,72.20,29.60,47.22,22.32,34.92,12.07,0.00,72.20
T6537,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,61.73,29.60,47.22,22.32,34.92,12.07,0.00,61.73
T6538,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,58.12,29.60,47.22,22.32,34.92,12.07,0.00,58.12
T6539,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,54.89,29.60,47.22,22.32,34.92,12.07,0.00,54.89
T6540,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,53.14,29.60,47.22,22.32,34.92,12.07,0.00,53.14
T6541,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,50.63,29.60,47.22,22.32,34.92,12.07,0.00,50.63
T6542,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,50.96,29.60,47.22,22.32,34.92,12.07,0.00,50.96
T6543,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,55.99,29.60,47.22,22.32,34.92,12.07,0.00,55.99
T6544,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,61.00,29.60,47.22,22.32,34.92,12.07,0.00,61.00
T6545,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,67.06,29.60,47.22,22.32,34.92,12.07,0.00,67.06
T6546,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,78.54,29.60,47.22,22.32,34.92,12.07,0.00,78.54
T6547,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,59.98,29.60,47.22,22.32,34.92,12.07,0.00,59.98
T6548,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,54.77,29.60,47.22,22.32,34.92,12.07,0.00,54.77
T6549,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,33.96,29.60,47.22,22.32,34.92,12.07,0.00,33.96
T6550,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,29.79,29.60,47.22,22.32,34.92,12.07,0.00,29.79
T6551,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,23.95,29.60,47.22,22.32,34.92,12.07,0.00,23.95
T6552,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,21.35,29.60,47.22,22.32,34.92,12.07,0.00,21.35
T6553,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,21.50,29.60,47.22,22.32,34.92,12.07,0.00,21.50
T6554,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,22.45,29.60,47.22,22.32,34.92,12.07,0.00,22.45
T6555,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,26.34,29.60,47.22,22.32,34.92,12.07,0.00,26.34
T6556,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,35.92,29.60,47.22,22.32,34.92,12.07,0.00,35.92
T6557,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,47.47,29.60,47.22,22.32,34.92,12.07,0.00,47.47
T6558,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,57.10,29.60,47.22,22.32,34.92,12.07,0.00,57.10
T6559,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,59.86,29.60,47.22,22.32,34.92,12.07,0.00,59.86
T6560,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,55.74,29.60,47.22,22.32,34.92,12.07,0.00,55.74
T6561,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,53.12,29.60,47.22,22.32,34.92,12.07,0.00,53.12
T6562,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,44.62,29.60,47.22,22.32,34.92,12.07,0.00,44.62
T6563,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,37.36,29.60,47.22,22.32,34.92,12.07,0.00,37.36
T6564,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,36.84,29.60,47.22,22.32,34.92,12.07,0.00,36.84
T6565,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,36.39,29.60,47.22,22.32,34.92,12.07,0.00,36.39
T6566,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,36.62,29.60,47.22,22.32,34.92,12.07,0.00,36.62
T6567,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,37.09,29.60,47.22,22.32,34.92,12.07,0.00,37.09
T6568,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,50.27,29.60,47.22,22.32,34.92,12.07,0.00,50.27
T6569,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,46.67,29.60,47.22,22.32,34.92,12.07,0.00,46.67
T6570,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,38.50,29.60,47.22,22.32,34.92,12.07,0.00,38.50
T6571,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,31.49,29.60,47.22,22.32,34.92,12.07,0.00,31.49
T6572,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,29.20,29.60,47.22,22.32,34.92,12.07,0.00,29.20
T6573,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,23.63,29.60,47.22,22.32,34.92,12.07,0.00,23.63
T6574,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,18.33,29.60,47.22,22.32,34.92,12.07,0.00,18.33
T6575,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,14.85,29.60,47.22,22.32,34.92,12.07,0.00,14.85
T6576,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,11.63,29.60,47.22,22.32,34.92,12.07,0.00,11.63
T6577,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,11.00,29.60,47.22,22.32,34.92,12.07,0.00,11.00
T6578,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,12.96,29.60,47.22,22.32,34.92,12.07,0.00,12.96
T6579,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,14.10,29.60,47.22,22.32,34.92,12.07,0.00,14.10
T6580,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,20.71,29.60,47.22,22.32,34.92,12.07,0.00,20.71
T6581,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,28.14,29.60,47.22,22.32,34.92,12.07,0.00,28.14
T6582,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,35.64,29.60,47.22,22.32,34.92,12.07,0.00,35.64
T6583,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,34.76,29.60,47.22,22.32,34.92,12.07,0.00,34.76
T6584,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,33.32,29.60,47.22,22.32,34.92,12.07,0.00,33.32
T6585,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,30.55,29.60,47.22,22.32,34.92,12.07,0.00,30.55
T6586,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,27.17,29.60,47.22,22.32,34.92,12.07,0.00,27.17
T6587,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,26.55,29.60,47.22,22.32,34.92,12.07,0.00,26.55
T6588,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,25.92,29.60,47.22,22.32,34.92,12.07,0.00,25.92
T6589,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,23.79,29.60,47.22,22.32,34.92,12.07,0.00,23.79
T6590,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,20.52,29.60,47.22,22.32,34.92,12.07,0.00,20.52
T6591,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,21.70,29.60,47.22,22.32,34.92,12.07,0.00,21.70
T6592,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,25.63,29.60,47.22,22.32,34.92,12.07,0.00,25.63
T6593,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,24.82,29.60,47.22,22.32,34.92,12.07,0.00,24.82
T6594,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,23.59,29.60,47.22,22.32,34.92,12.07,0.00,23.59
T6595,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,17.43,29.60,47.22,22.32,34.92,12.07,0.00,17.43
T6596,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,12.42,29.60,47.22,22.32,34.92,12.07,0.00,12.42
T6597,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,9.99,29.60,47.22,22.32,34.92,12.07,0.00,9.99
T6598,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,6.67,29.60,47.22,22.32,34.92,12.07,0.00,6.67
T6599,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,7.14,29.60,47.22,22.32,34.92,12.07,0.00,7.14
T6600,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,6.86,29.60,47.22,22.32,34.92,12.07,0.00,6.86
T6601,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,6.57,29.60,47.22,22.32,34.92,12.07,0.00,6.57
T6602,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,6.40,29.60,47.22,22.32,34.92,12.07,0.00,6.40
T6603,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,6.28,29.60,47.22,22.32,34.92,12.07,0.00,6.28
T6604,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,5.65,29.60,47.22,22.32,34.92,12.07,0.00,5.65
T6605,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,5.93,29.60,47.22,22.32,34.92,12.07,0.00,5.93
T6606,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,6.07,29.60,47.22,22.32,34.92,12.07,0.00,6.07
T6607,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,11.97,29.60,47.22,22.32,34.92,12.07,0.00,11.97
T6608,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,17.70,29.60,47.22,22.32,34.92,12.07,0.00,17.70
T6609,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,19.19,29.60,47.22,22.32,34.92,12.07,0.00,19.19
T6610,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,19.19,29.60,47.22,22.32,34.92,12.07,0.00,19.19
T6611,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,19.23,29.60,47.22,22.32,34.92,12.07,0.00,19.23
T6612,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,9.93,29.60,47.22,22.32,34.92,12.07,0.00,9.93
T6613,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,7.34,29.60,47.22,22.32,34.92,12.07,0.00,7.34
